Element 1: (2, (6, 7), ['%', '.', '.', '%'], [(9, 6), (3, 8), (10, 1)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (6, 8))
Element 2: (2, (6, 8), ['.', '', '.', '.'], [(10, 6), (4, 8), (11, 1)], [False, False, False, False], 96, False, [True, False, True, True], 1028, 'East', (7, 8))
Element 3: (2, (7, 8), ['', '%', '%', '.'], [(11, 6), (5, 8), (12, 1)], [False, True, True, False], 94, False, [False, False, False, True], 1067, 'East', (8, 8))
Element 4: (2, (8, 8), ['', '%', '%', '.'], [(10, 6), (6, 8), (13, 1)], [False, True, True, False], 92, False, [False, False, False, True], 1086, 'East', (9, 8))
Element 5: (2, (9, 8), ['', '', '%', '.'], [(10, 7), (6, 9), (13, 2)], [False, False, True, False], 90, False, [False, False, False, True], 1115, 'East', (10, 8))
Element 6: (2, (10, 8), ['', '', '%', '.'], [(9, 7), (6, 10), (13, 3)], [False, False, True, False], 88, False, [False, False, False, True], 1144, 'East', (11, 8))
Element 7: (2, (11, 8), ['', '%', '%', '.'], [(9, 8), (7, 10), (13, 4)], [False, True, True, False], 86, False, [False, False, False, True], 1173, 'East', (12, 8))
Element 8: (2, (12, 8), ['', '%', '%', '.'], [(10, 8), (8, 10), (14, 4)], [False, True, True, False], 84, False, [False, False, False, True], 1202, 'East', (13, 8))
Element 9: (2, (13, 8), ['', '.', '.', '.'], [(11, 8), (9, 10), (15, 4)], [False, False, False, False], 82, False, [False, True, True, True], 1231, 'East', (14, 8))
Element 10: (2, (14, 8), ['', '%', '%', '.'], [(12, 8), (10, 10), (16, 4)], [False, True, True, False], 80, False, [False, False, False, True], 1260, 'East', (15, 8))
Element 11: (2, (15, 8), ['', '%', '.', '.'], [(13, 8), (11, 10), (17, 4)], [False, True, False, False], 78, False, [False, False, True, True], 2279, 'East', (16, 8))
Element 12: (2, (16, 8), ['', '.', '%', '%'], [(13, 9), (12, 10), (16, 4)], [False, False, True, True], 76, False, [False, True, False, False], 3298, 'South', (16, 7))
Element 13: (2, (16, 7), ['%', '.', '', '%'], [(13, 10), (11, 10), (16, 5)], [True, False, False, True], 74, False, [False, True, False, False], 3327, 'South', (16, 6))
Element 14: (2, (16, 6), ['.', '', '', '.'], [(12, 10), (10, 10), (16, 4)], [False, False, False, False], 72, False, [True, False, False, True], 3336, 'East', (17, 6))
Element 15: (2, (17, 6), ['', '%', '%', '.'], [(11, 10), (9, 10), (15, 4)], [False, True, True, False], 70, False, [False, False, False, True], 3345, 'East', (18, 6))
Element 16: (2, (18, 6), ['', '.', '.', '%'], [(10, 10), (8, 10), (15, 3)], [False, False, False, True], 68, False, [False, True, True, False], 3364, 'North', (18, 7))
Element 17: (2, (18, 7), ['%', '', '.', '%'], [(9, 10), (7, 10), (15, 2)], [True, False, False, True], 66, False, [False, False, True, False], 3383, 'North', (18, 8))
Element 18: (2, (18, 8), ['%', '', '.', '%'], [(8, 10), (6, 10), (16, 2)], [True, False, False, True], 64, False, [False, False, True, False], 3402, 'North', (18, 9))
Element 19: (2, (18, 9), ['%', '', '.', '%'], [(7, 10), (6, 9), (17, 2)], [True, False, False, True], 62, False, [False, False, True, False], 3421, 'North', (18, 10))
Element 20: (2, (18, 10), ['.', '', '%', '%'], [(6, 10), (6, 8), (17, 1)], [False, False, True, True], 60, False, [True, False, False, False], 3440, 'West', (17, 10))
Element 21: (2, (17, 10), ['.', '%', '%', ''], [(6, 9), (7, 8), (18, 1)], [False, True, True, False], 58, False, [True, False, False, False], 3459, 'West', (16, 10))
Element 22: (2, (16, 10), ['.', '%', '%', ''], [(6, 8), (8, 8), (18, 2)], [False, True, True, False], 56, False, [True, False, False, False], 3468, 'West', (15, 10))
Element 23: (2, (15, 10), ['%', '.', '%', ''], [(7, 8), (9, 8), (18, 3)], [True, False, True, False], 54, False, [False, True, False, False], 3487, 'South', (15, 9))
Element 24: (2, (15, 9), ['%', '', '', '%'], [(8, 8), (10, 8), (18, 2)], [True, False, False, True], 52, False, [False, False, False, False], 3496, 'North', (15, 10))
Element 25: (2, (15, 10), ['%', '', '%', ''], [(7, 8), (11, 8), (18, 1)], [True, False, True, False], 50, False, [False, False, False, False], 3495, 'East', (16, 10))
Element 26: (2, (16, 10), ['', '%', '%', ''], [(6, 8), (12, 8), (17, 1)], [False, True, True, False], 48, False, [False, False, False, False], 3494, 'East', (17, 10))
Element 27: (2, (17, 10), ['', '%', '%', ''], [(6, 7), (13, 8), (16, 1)], [False, True, True, False], 46, False, [False, False, False, False], 3503, 'East', (18, 10))
Element 28: (2, (18, 10), ['', '', '%', '%'], [(6, 6), (13, 7), (15, 1)], [False, False, True, True], 44, False, [False, False, False, False], 3532, 'South', (18, 9))
Element 29: (2, (18, 9), ['%', '', '', '%'], [(6, 5), (13, 6), (16, 1)], [True, False, False, True], 42, False, [False, False, False, False], 3551, 'South', (18, 8))
Element 30: #1#
