Element 1: (1, (4, 8), ['.', '%', '.', '.'], [(1, 4), (6, 2), (13, 2)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (5, 8))
Element 2: (1, (5, 8), ['', '%', '%', '.'], [(1, 5), (7, 2), (13, 3)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (6, 8))
Element 3: (1, (6, 8), ['', '.', '.', '.'], [(1, 6), (8, 2), (13, 4)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (7, 8))
Element 4: (1, (7, 8), ['', '%', '%', '.'], [(2, 6), (9, 2), (14, 4)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (8, 8))
Element 5: (1, (8, 8), ['', '%', '%', '.'], [(3, 6), (10, 2), (15, 4)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (9, 8))
Element 6: (1, (9, 8), ['', '', '%', '.'], [(4, 6), (11, 2), (16, 4)], [False, False, True, False], 88, False, [False, False, False, True], 204, 'East', (10, 8))
Element 7: (1, (10, 8), ['', '', '%', '.'], [(5, 6), (11, 1), (17, 4)], [False, False, True, False], 86, False, [False, False, False, True], 1233, 'East', (11, 8))
Element 8: (1, (11, 8), ['', '%', '%', '.'], [(6, 6), (12, 1), (16, 4)], [False, True, True, False], 84, False, [False, False, False, True], 1262, 'East', (12, 8))
Element 9: (1, (12, 8), ['', '%', '%', '.'], [(6, 7), (13, 1), (16, 5)], [False, True, True, False], 82, False, [False, False, False, True], 1301, 'East', (13, 8))
Element 10: (1, (13, 8), ['', '.', '.', '.'], [(6, 8), (13, 2), (16, 6)], [False, False, False, False], 80, False, [False, True, True, True], 1320, 'East', (14, 8))
Element 11: (1, (14, 8), ['', '%', '%', '.'], [(6, 9), (12, 2), (17, 6)], [False, True, True, False], 78, False, [False, False, False, True], 1359, 'East', (15, 8))
Element 12: (1, (15, 8), ['', '%', '.', '.'], [(6, 10), (13, 2), (18, 6)], [False, True, False, False], 76, False, [False, False, True, True], 1388, 'East', (16, 8))
Element 13: (1, (16, 8), ['', '.', '%', '%'], [(7, 10), (13, 3), (18, 7)], [False, False, True, True], 74, False, [False, True, False, False], 1417, 'South', (16, 7))
Element 14: (1, (16, 7), ['%', '', '', '%'], [(8, 10), (13, 4), (18, 8)], [True, False, False, True], 72, False, [False, False, False, False], 1446, 'South', (16, 6))
Element 15: (1, (16, 6), ['.', '', '', ''], [(9, 10), (13, 5), (18, 9)], [False, False, False, False], 70, False, [True, False, False, False], 1475, 'West', (15, 6))
Element 16: (1, (15, 6), ['.', '%', '%', ''], [(10, 10), (13, 6), (18, 10)], [False, True, True, False], 68, False, [True, False, False, False], 1514, 'West', (14, 6))
Element 17: (1, (14, 6), ['', '%', '%', ''], [(11, 10), (13, 7), (17, 10)], [False, True, True, False], 66, False, [False, False, False, False], 2543, 'West', (13, 6))
Element 18: (1, (13, 6), ['%', '', '', ''], [(12, 10), (13, 8), (16, 10)], [True, False, False, False], 64, False, [False, False, False, False], 3552, 'North', (13, 7))
Element 19: (1, (13, 7), ['%', '', '', '%'], [(13, 10), (13, 9), (15, 10)], [True, False, False, True], 62, False, [False, False, False, False], 3581, 'South', (13, 6))
Element 20: (1, (13, 6), ['%', '', '', ''], [(13, 9), (13, 8), (15, 9)], [True, False, False, False], 60, False, [False, False, False, False], 3590, 'South', (13, 5))
Element 21: (1, (13, 5), ['%', '', '', '%'], [(13, 8), (14, 8), (15, 8)], [True, False, False, True], 58, False, [False, False, False, False], 3589, 'South', (13, 4))
Element 22: (1, (13, 4), ['.', '', '', ''], [(13, 7), (14, 8), (16, 8)], [False, False, False, False], 56, False, [True, False, False, False], 3588, 'West', (12, 4))
Element 23: (1, (12, 4), ['.', '%', '%', ''], [(13, 6), (13, 8), (16, 7)], [False, True, True, False], 54, False, [True, False, False, False], 3597, 'West', (11, 4))
Element 24: (1, (11, 4), ['.', '%', '%', ''], [(14, 6), (13, 8), (16, 8)], [False, True, True, False], 52, False, [True, False, False, False], 3606, 'West', (10, 4))
Element 25: (1, (10, 4), ['.', '%', '%', ''], [(15, 6), (13, 7), (15, 8)], [False, True, True, False], 50, False, [True, False, False, False], 3615, 'West', (9, 4))
Element 26: (1, (9, 4), ['', '%', '%', ''], [(16, 6), (13, 6), (15, 9)], [False, True, True, False], 48, False, [False, False, False, False], 3624, 'West', (8, 4))
Element 27: (1, (8, 4), ['.', '%', '%', ''], [(17, 6), (13, 5), (15, 10)], [False, True, True, False], 46, False, [True, False, False, False], 3623, 'West', (7, 4))
Element 28: (1, (7, 4), ['.', '%', 'F', ''], [(18, 6), (13, 4), (16, 10)], [False, True, False, False], 44, False, [True, False, False, False], 3632, 'North', (7, 5))
Element 29: #1#
