Element 1: (1, (1, 8), ['%', '.', '.', '%'], [(13, 4), (4, 9), (15, 3)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 9))
Element 2: (1, (1, 9), ['%', '', '.', '%'], [(14, 4), (4, 10), (15, 4)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 10))
Element 3: (1, (1, 10), ['%', '', '%', '.'], [(15, 4), (3, 10), (16, 4)], [True, False, True, False], 94, False, [False, False, False, True], 77, 'East', (2, 10))
Element 4: (1, (2, 10), ['', '%', '%', ''], [(16, 4), (4, 10), (17, 4)], [False, True, True, False], 92, False, [False, False, False, False], 96, 'East', (3, 10))
Element 5: (1, (3, 10), ['', '%', '%', ''], [(16, 5), (4, 9), (17, 4)], [False, True, True, False], 90, False, [False, False, False, False], 105, 'East', (4, 10))
Element 6: (1, (4, 10), ['', '', '%', '%'], [(16, 6), (4, 8), (16, 4)], [False, False, True, True], 88, False, [False, False, False, False], 124, 'South', (4, 9))
Element 7: (1, (4, 9), ['%', '', '', '%'], [(17, 6), (5, 8), (16, 4)], [True, False, False, True], 86, False, [False, False, False, False], 143, 'South', (4, 8))
Element 8: (1, (4, 8), ['.', '%', '', ''], [(18, 6), (6, 8), (15, 4)], [False, True, False, False], 84, False, [True, False, False, False], 162, 'West', (3, 8))
Element 9: (1, (3, 8), ['%', '.', '%', ''], [(18, 7), (7, 8), (15, 3)], [True, False, True, False], 82, False, [False, True, False, False], 191, 'South', (3, 7))
Element 10: (1, (3, 7), ['%', '.', '', '%'], [(18, 8), (8, 8), (15, 2)], [True, False, False, True], 80, False, [False, True, False, False], 230, 'South', (3, 6))
Element 11: (1, (3, 6), ['.', '.', '', '.'], [(18, 9), (9, 8), (16, 2)], [False, False, False, False], 78, False, [True, True, False, True], 269, 'East', (4, 6))
Element 12: (1, (4, 6), ['', '%', '%', '.'], [(18, 10), (10, 8), (17, 2)], [False, True, True, False], 76, False, [False, False, False, True], 308, 'East', (5, 6))
Element 13: (1, (5, 6), ['', '%', '%', '.'], [(17, 10), (11, 8), (17, 1)], [False, True, True, False], 74, False, [False, False, False, True], 347, 'East', (6, 6))
Element 14: (1, (6, 6), ['', '.', '.', '%'], [(16, 10), (12, 8), (18, 1)], [False, False, False, True], 72, False, [False, True, True, False], 386, 'North', (6, 7))
Element 15: (1, (6, 7), ['%', '', '', '%'], [(15, 10), (13, 8), (18, 2)], [True, False, False, True], 70, False, [False, False, False, False], 415, 'North', (6, 8))
Element 16: (1, (6, 8), ['', '', '.', ''], [(15, 9), (14, 8), (18, 3)], [False, False, False, False], 68, False, [False, False, True, False], 444, 'North', (6, 9))
Element 17: (1, (6, 9), ['%', '', '.', '%'], [(15, 10), (15, 8), (18, 2)], [True, False, False, True], 66, False, [False, False, True, False], 463, 'North', (6, 10))
Element 18: (1, (6, 10), ['%', '', '%', '.'], [(16, 10), (16, 8), (18, 1)], [True, False, True, False], 64, False, [False, False, False, True], 482, 'East', (7, 10))
Element 19: (1, (7, 10), ['', '%', '%', '.'], [(17, 10), (16, 7), (17, 1)], [False, True, True, False], 62, False, [False, False, False, True], 501, 'East', (8, 10))
Element 20: (1, (8, 10), ['', '%', '%', '.'], [(18, 10), (16, 6), (16, 1)], [False, True, True, False], 60, False, [False, False, False, True], 520, 'East', (9, 10))
Element 21: (1, (9, 10), ['', '%', '%', '.'], [(18, 9), (15, 6), (15, 1)], [False, True, True, False], 58, False, [False, False, False, True], 549, 'East', (10, 10))
Element 22: (1, (10, 10), ['', '%', '%', 'F'], [(18, 8), (14, 6), (16, 1)], [False, True, True, False], 56, False, [False, False, False, False], 568, 'East', (11, 10))
Element 23: (1, (11, 10), ['', '%', '%', 'F'], [(18, 7), (13, 6), (17, 1)], [False, True, True, False], 54, False, [False, False, False, False], 1577, 'East', (12, 10))
Element 24: (1, (12, 10), ['', '%', '%', '.'], [(18, 6), (13, 7), (17, 2)], [False, True, True, False], 52, False, [False, False, False, True], 2586, 'East', (13, 10))
Element 25: (1, (13, 10), ['', '.', '%', '%'], [(18, 5), (13, 6), (18, 2)], [False, False, True, True], 50, False, [False, True, False, False], 2605, 'South', (13, 9))
Element 26: (1, (13, 9), ['%', '', '', '%'], [(18, 6), (13, 5), (17, 2)], [True, False, False, True], 48, False, [False, False, False, False], 2624, 'South', (13, 8))
Element 27: (1, (13, 8), ['', '', '', ''], [(17, 6), (13, 4), (16, 2)], [False, False, False, False], 46, False, [False, False, False, False], 2623, 'East', (14, 8))
Element 28: (1, (14, 8), ['', '%', '%', ''], [(16, 6), (12, 4), (16, 1)], [False, True, True, False], 44, False, [False, False, False, False], 2632, 'East', (15, 8))
Element 29: (1, (15, 8), ['', '%', '', ''], [(16, 7), (11, 4), (16, 2)], [False, True, False, False], 42, False, [False, False, False, False], 2641, 'East', (16, 8))
Element 30: (1, (16, 8), ['', '', '%', '%'], [(16, 6), (10, 4), (15, 2)], [False, False, True, True], 40, False, [False, False, False, False], 2650, 'South', (16, 7))
Element 31: (1, (16, 7), ['%', '', '', '%'], [(15, 6), (9, 4), (15, 1)], [True, False, False, True], 38, False, [False, False, False, False], 2659, 'South', (16, 6))
Element 32: (1, (16, 6), ['', '', '', ''], [(14, 6), (8, 4), (15, 2)], [False, False, False, False], 36, False, [False, False, False, False], 2658, 'East', (17, 6))
Element 33: (1, (17, 6), ['', '%', '%', ''], [(13, 6), (7, 4), (15, 3)], [False, True, True, False], 34, False, [False, False, False, False], 2667, 'East', (18, 6))
Element 34: (1, (18, 6), ['', '', '', '%'], [(13, 7), (7, 5), (15, 3)], [False, False, False, True], 32, False, [False, False, False, False], 3666, 'North', (18, 7))
Element 35: (1, (18, 7), ['%', '', '', '%'], [(13, 8), (6, 5), (15, 4)], [True, False, False, True], 30, False, [False, False, False, False], 3675, 'North', (18, 8))
Element 36: (1, (18, 8), ['%', '', '', '%'], [(14, 8), (6, 4), (16, 4)], [True, False, False, True], 28, False, [False, False, False, False], 3684, 'North', (18, 9))
Element 37: (1, (18, 9), ['%', '', '', '%'], [(15, 8), (6, 3), (17, 4)], [True, False, False, True], 26, False, [False, False, False, False], 3693, 'North', (18, 10))
Element 38: (1, (18, 10), ['', '', '%', '%'], [(16, 8), (6, 2), (16, 4)], [False, False, True, True], 24, False, [False, False, False, False], 3702, 'West', (17, 10))
Element 39: (1, (17, 10), ['', '%', '%', ''], [(15, 8), (7, 2), (16, 5)], [False, True, True, False], 22, False, [False, False, False, False], 3711, 'West', (16, 10))
Element 40: (1, (16, 10), ['', '%', '%', ''], [(14, 8), (8, 2), (16, 6)], [False, True, True, False], 20, False, [False, False, False, False], 3720, 'West', (15, 10))
