Element 1: (1, (6, 1), ['%', '%', '.', '.'], [(15, 8), (13, 6), (14, 4)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (7, 1))
Element 2: (1, (7, 1), ['', '%', '.', '.'], [(16, 8), (14, 6), (15, 4)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (8, 1))
Element 3: (1, (8, 1), ['', '%', '.', '.'], [(16, 7), (15, 6), (16, 4)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (9, 1))
Element 4: (1, (9, 1), ['', '%', '.', '.'], [(16, 8), (16, 6), (17, 4)], [False, True, False, False], 92, False, [False, False, True, True], 116, 'East', (10, 1))
Element 5: (1, (10, 1), ['', '%', '.', 'F'], [(15, 8), (17, 6), (16, 4)], [False, True, False, False], 90, False, [False, False, True, False], 135, 'East', (11, 1))
Element 6: (1, (11, 1), ['', '%', '.', '.'], [(15, 9), (18, 6), (16, 5)], [False, True, False, False], 88, False, [False, False, True, True], 1164, 'East', (12, 1))
Element 7: (1, (12, 1), ['', '%', '.', '.'], [(15, 10), (18, 7), (16, 6)], [False, True, False, False], 86, False, [False, False, True, True], 1193, 'East', (13, 1))
Element 8: (1, (13, 1), ['', '%', '.', '%'], [(16, 10), (18, 8), (17, 6)], [False, True, False, True], 84, False, [False, False, True, False], 1222, 'North', (13, 2))
Element 9: (1, (13, 2), ['.', '', '.', '%'], [(17, 10), (18, 9), (18, 6)], [False, False, False, True], 82, False, [True, False, True, False], 1251, 'North', (13, 3))
Element 10: (1, (13, 3), ['%', '', '.', '%'], [(16, 10), (18, 10), (18, 5)], [True, False, False, True], 80, False, [False, False, True, False], 1280, 'North', (13, 4))
Element 11: (1, (13, 4), ['.', '', '.', ''], [(15, 10), (17, 10), (18, 6)], [False, False, False, False], 78, False, [True, False, True, False], 1289, 'North', (13, 5))
Element 12: (1, (13, 5), ['%', '', '', '%'], [(15, 9), (16, 10), (18, 7)], [True, False, False, True], 76, False, [False, False, False, False], 1298, 'North', (13, 6))
Element 13: (1, (13, 6), ['%', '', '.', ''], [(15, 8), (15, 10), (18, 8)], [True, False, False, False], 74, False, [False, False, True, False], 1297, 'North', (13, 7))
Element 14: (1, (13, 7), ['%', '', '.', '%'], [(14, 8), (15, 9), (18, 9)], [True, False, False, True], 72, False, [False, False, True, False], 1306, 'North', (13, 8))
Element 15: (1, (13, 8), ['.', '', '.', 'G'], [(14, 8), (15, 8), (18, 10)], [False, False, False, False], 70, False, [True, False, True, False], 1315, 'North', (13, 9))
Element 16: (1, (13, 9), ['%', '', '.', '%'], [(14, 8), (16, 8), (17, 10)], [True, False, False, True], 68, False, [False, False, True, False], 1324, 'North', (13, 10))
Element 17: (1, (13, 10), ['F', '', '%', '%'], [(14, 8), (16, 7), (16, 10)], [False, False, True, True], 66, False, [False, False, False, False], 1333, 'West', (12, 10))
Element 18: (1, (12, 10), ['F', '%', '%', ''], [(15, 8), (16, 8), (15, 10)], [False, True, True, False], 64, False, [False, False, False, False], 2332, 'West', (11, 10))
Element 19: (1, (11, 10), ['.', '%', '%', ''], [(16, 8), (16, 7), (15, 9)], [False, True, True, False], 62, False, [True, False, False, False], 3331, 'West', (10, 10))
Element 20: (1, (10, 10), ['.', '%', '%', ''], [(16, 7), (16, 6), (15, 8)], [False, True, True, False], 60, False, [True, False, False, False], 3340, 'West', (9, 10))
Element 21: (1, (9, 10), ['.', '%', '%', ''], [(16, 6), (16, 7), (16, 8)], [False, True, True, False], 58, False, [True, False, False, False], 3349, 'West', (8, 10))
Element 22: (1, (8, 10), ['.', '%', '%', ''], [(17, 6), (16, 8), (16, 7)], [False, True, True, False], 56, False, [True, False, False, False], 3358, 'West', (7, 10))
Element 23: (1, (7, 10), ['.', '%', '%', ''], [(18, 6), (16, 8), (16, 6)], [False, True, True, False], 54, False, [True, False, False, False], 3367, 'West', (6, 10))
Element 24: (1, (6, 10), ['%', '.', '%', ''], [(18, 7), (16, 8), (16, 7)], [True, False, True, False], 52, False, [False, True, False, False], 3376, 'South', (6, 9))
Element 25: (1, (6, 9), ['%', '.', '', '%'], [(18, 8), (16, 8), (16, 8)], [True, False, False, True], 50, False, [False, True, False, False], 3385, 'South', (6, 8))
Element 26: (1, (6, 8), ['.', '.', '', '.'], [(18, 9), (15, 8), (16, 7)], [False, False, False, False], 48, False, [True, True, False, True], 3394, 'East', (7, 8))
Element 27: (1, (7, 8), ['', '%', '%', '.'], [(18, 10), (15, 8), (16, 8)], [False, True, True, False], 46, False, [False, False, False, True], 3403, 'East', (8, 8))
Element 28: (1, (8, 8), ['', '%', '%', '.'], [(17, 10), (15, 8), (16, 8)], [False, True, True, False], 44, False, [False, False, False, True], 3412, 'East', (9, 8))
Element 29: (1, (9, 8), ['', '', '%', '.'], [(16, 10), (15, 8), (16, 8)], [False, False, True, False], 42, False, [False, False, False, True], 3421, 'East', (10, 8))
Element 30: (1, (10, 8), ['', '', '%', '.'], [(15, 10), (15, 8), (16, 8)], [False, False, True, False], 40, False, [False, False, False, True], 3430, 'East', (11, 8))
Element 31: (1, (11, 8), ['', '%', '%', '.'], [(15, 9), (15, 8), (16, 8)], [False, True, True, False], 38, False, [False, False, False, True], 3439, 'East', (12, 8))
Element 32: (1, (12, 8), ['', '%', '%', ''], [(15, 10), (15, 8), (16, 8)], [False, True, True, False], 36, False, [False, False, False, False], 3448, 'West', (11, 8))
