Element 1: (0, (15, 3), ['%', '.', '.', '%'], [(1, 7), (4, 3), (10, 1)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (15, 4))
Element 2: (0, (15, 4), ['.', '', '%', '.'], [(1, 8), (4, 4), (11, 1)], [False, False, True, False], 96, False, [True, False, False, True], 1029, 'East', (16, 4))
Element 3: (0, (16, 4), ['', '%', '.', '.'], [(1, 9), (5, 4), (12, 1)], [False, True, False, False], 94, False, [False, False, True, True], 1068, 'East', (17, 4))
Element 4: (0, (17, 4), ['', '%', '%', '%'], [(1, 10), (6, 4), (13, 1)], [False, True, True, True], 92, False, [False, False, False, False], 1107, 'West', (16, 4))
Element 5: (0, (16, 4), ['', '%', '.', ''], [(2, 10), (7, 4), (13, 2)], [False, True, False, False], 90, False, [False, False, True, False], 1136, 'North', (16, 5))
Element 6: (0, (16, 5), ['%', '', '.', '%'], [(3, 10), (7, 5), (13, 3)], [True, False, False, True], 88, False, [False, False, True, False], 2165, 'North', (16, 6))
Element 7: (0, (16, 6), ['.', '', '.', '.'], [(4, 10), (6, 5), (13, 4)], [False, False, False, False], 86, False, [True, False, True, True], 2204, 'East', (17, 6))
Element 8: (0, (17, 6), ['', '%', '%', '.'], [(4, 9), (6, 6), (14, 4)], [False, True, True, False], 84, False, [False, False, False, True], 2243, 'East', (18, 6))
Element 9: (0, (18, 6), ['', '.', '.', '%'], [(4, 8), (6, 7), (15, 4)], [False, False, False, True], 82, False, [False, True, True, False], 2272, 'North', (18, 7))
Element 10: (0, (18, 7), ['%', '', '.', '%'], [(5, 8), (6, 8), (16, 4)], [True, False, False, True], 80, False, [False, False, True, False], 2301, 'North', (18, 8))
Element 11: (0, (18, 8), ['%', '', '.', '%'], [(4, 8), (7, 8), (17, 4)], [True, False, False, True], 78, False, [False, False, True, False], 2320, 'North', (18, 9))
Element 12: (0, (18, 9), ['%', '', '.', '%'], [(3, 8), (8, 8), (16, 4)], [True, False, False, True], 76, False, [False, False, True, False], 2349, 'North', (18, 10))
Element 13: (0, (18, 10), ['.', '', '%', '%'], [(3, 7), (9, 8), (16, 5)], [False, False, True, True], 74, False, [True, False, False, False], 2378, 'West', (17, 10))
Element 14: (0, (17, 10), ['.', '%', '%', ''], [(3, 6), (10, 8), (16, 6)], [False, True, True, False], 72, False, [True, False, False, False], 2407, 'West', (16, 10))
Element 15: (0, (16, 10), ['.', '%', '%', ''], [(4, 6), (11, 8), (16, 7)], [False, True, True, False], 70, False, [True, False, False, False], 2446, 'West', (15, 10))
Element 16: (0, (15, 10), ['%', '.', '%', ''], [(5, 6), (12, 8), (16, 8)], [True, False, True, False], 68, False, [False, True, False, False], 2485, 'South', (15, 9))
Element 17: (0, (15, 9), ['%', 'G', '', '%'], [(6, 6), (13, 8), (15, 8)], [True, False, False, True], 66, False, [False, False, False, False], 2514, 'North', (15, 10))
Element 18: (0, (15, 10), ['%', 'G', '%', ''], [(6, 7), (14, 8), (15, 9)], [True, False, True, False], 64, False, [False, False, False, False], 2523, 'East', (16, 10))
Element 19: (0, (16, 10), ['G', '%', '%', ''], [(6, 8), (15, 8), (15, 10)], [False, True, True, False], 62, False, [False, False, False, False], 2522, 'East', (17, 10))
Element 20: (0, (17, 10), ['G', '%', '%', ''], [(6, 9), (16, 8), (16, 10)], [False, True, True, False], 60, False, [False, False, False, False], 2531, 'East', (18, 10))
Element 21: (0, (18, 10), ['G', '', '%', '%'], [(6, 10), (16, 7), (17, 10)], [False, False, True, True], 58, False, [False, False, False, False], 2540, 'South', (18, 9))
Element 22: (0, (18, 9), ['%', '', 'G', '%'], [(7, 10), (16, 6), (18, 10)], [True, False, False, True], 56, False, [False, False, False, False], 2549, 'South', (18, 8))
Element 23: (0, (18, 8), ['%', '', 'G', '%'], [(8, 10), (15, 6), (18, 9)], [True, False, False, True], 54, False, [False, False, False, False], 2568, 'South', (18, 7))
Element 24: (0, (18, 7), ['%', '', 'G', '%'], [(9, 10), (14, 6), (18, 8)], [True, False, False, True], 52, False, [False, False, False, False], 2587, 'South', (18, 6))
Element 25: (0, (18, 6), ['', '.', 'G', '%'], [(10, 10), (13, 6), (18, 7)], [False, False, False, True], 50, False, [False, True, False, False], 2606, 'South', (18, 5))
Element 26: (0, (18, 5), ['%', '%', 'G', '%'], [(11, 10), (13, 7), (18, 6)], [True, True, False, True], 48, False, [False, False, False, False], 3625, 'Stop', (18, 5))
Element 27: #1#
