Element 1: (1, (3, 2), ['.', '.', '%', '.'], [(5, 4), (4, 3), (7, 1)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (4, 2))
Element 2: (1, (4, 2), ['', '.', '', '%'], [(6, 4), (4, 4), (8, 1)], [False, False, False, True], 96, False, [False, True, False, False], 38, 'South', (4, 1))
Element 3: (1, (4, 1), ['.', '%', '', '%'], [(7, 4), (3, 4), (9, 1)], [False, True, False, True], 94, False, [True, False, False, False], 77, 'West', (3, 1))
Element 4: (1, (3, 1), ['.', '%', '', ''], [(7, 5), (3, 5), (10, 1)], [False, True, False, False], 92, False, [True, False, False, False], 1106, 'West', (2, 1))
Element 5: (1, (2, 1), ['', '%', '.', ''], [(6, 5), (3, 6), (11, 1)], [False, True, False, False], 90, False, [False, False, True, False], 2135, 'North', (2, 2))
Element 6: (1, (2, 2), ['.', '', '%', ''], [(6, 6), (4, 6), (12, 1)], [False, False, True, False], 88, False, [True, False, False, False], 2174, 'West', (1, 2))
Element 7: (1, (1, 2), ['%', '', '.', ''], [(6, 7), (5, 6), (13, 1)], [True, False, False, False], 86, False, [False, False, True, False], 2213, 'North', (1, 3))
Element 8: (1, (1, 3), ['%', '', '.', '%'], [(6, 8), (6, 6), (13, 2)], [True, False, False, True], 84, False, [False, False, True, False], 2242, 'North', (1, 4))
Element 9: (1, (1, 4), ['%', '', '.', '%'], [(7, 8), (6, 7), (13, 3)], [True, False, False, True], 82, False, [False, False, True, False], 2271, 'North', (1, 5))
Element 10: (1, (1, 5), ['%', '', '.', '%'], [(8, 8), (6, 8), (13, 4)], [True, False, False, True], 80, False, [False, False, True, False], 2300, 'North', (1, 6))
Element 11: (1, (1, 6), ['%', '', '.', '.'], [(9, 8), (6, 9), (14, 4)], [True, False, False, False], 78, False, [False, False, True, True], 2339, 'East', (2, 6))
Element 12: (1, (2, 6), ['', '%', '%', ''], [(10, 8), (6, 10), (15, 4)], [False, True, True, False], 76, False, [False, False, False, False], 2378, 'East', (3, 6))
Element 13: (1, (3, 6), ['', '', '.', ''], [(11, 8), (7, 10), (16, 4)], [False, False, False, False], 74, False, [False, False, True, False], 2407, 'North', (3, 7))
Element 14: (1, (3, 7), ['%', '', '.', '%'], [(12, 8), (8, 10), (17, 4)], [True, False, False, True], 72, False, [False, False, True, False], 2446, 'North', (3, 8))
Element 15: (1, (3, 8), ['%', '', '%', '.'], [(13, 8), (9, 10), (16, 4)], [True, False, True, False], 70, False, [False, False, False, True], 2475, 'East', (4, 8))
Element 16: (1, (4, 8), ['', '%', '.', '.'], [(14, 8), (10, 10), (16, 5)], [False, True, False, False], 68, False, [False, False, True, True], 2514, 'East', (5, 8))
Element 17: (1, (5, 8), ['', '%', '%', ''], [(15, 8), (11, 10), (16, 6)], [False, True, True, False], 66, False, [False, False, False, False], 3543, 'East', (6, 8))
Element 18: #1#
