Element 1: (3, (18, 10), ['.', '.', '%', '%'], [(10, 10), (5, 8), (6, 8)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 9))
Element 2: (3, (18, 9), ['%', '.', '', '%'], [(11, 10), (4, 8), (7, 8)], [True, False, False, True], 96, False, [False, True, False, False], 1048, 'South', (18, 8))
Element 3: (3, (18, 8), ['%', '.', '', '%'], [(12, 10), (4, 9), (8, 8)], [True, False, False, True], 94, False, [False, True, False, False], 2077, 'South', (18, 7))
Element 4: (3, (18, 7), ['%', '.', '', '%'], [(13, 10), (4, 10), (9, 8)], [True, False, False, True], 92, False, [False, True, False, False], 2116, 'South', (18, 6))
Element 5: (3, (18, 6), ['.', '.', '', '%'], [(13, 9), (3, 10), (10, 8)], [False, False, False, True], 90, False, [True, True, False, False], 2155, 'South', (18, 5))
Element 6: (3, (18, 5), ['%', '%', '', '%'], [(13, 8), (2, 10), (11, 8)], [True, True, False, True], 88, False, [False, False, False, False], 2194, 'North', (18, 6))
Element 7: (3, (18, 6), ['.', '', '', '%'], [(14, 8), (1, 10), (12, 8)], [False, False, False, True], 86, False, [True, False, False, False], 2223, 'West', (17, 6))
Element 8: (3, (17, 6), ['.', '%', '%', ''], [(15, 8), (1, 9), (13, 8)], [False, True, True, False], 84, False, [True, False, False, False], 2252, 'West', (16, 6))
Element 9: (3, (16, 6), ['.', '.', '.', ''], [(16, 8), (1, 8), (13, 7)], [False, False, False, False], 82, False, [True, True, True, False], 2291, 'North', (16, 7))
Element 10: (3, (16, 7), ['%', '', '', '%'], [(15, 8), (1, 7), (13, 6)], [True, False, False, True], 80, False, [False, False, False, False], 2320, 'North', (16, 8))
Element 11: (3, (16, 8), ['', '', '%', '%'], [(15, 9), (1, 6), (14, 6)], [False, False, True, True], 78, False, [False, False, False, False], 2349, 'West', (15, 8))
Element 12: (3, (15, 8), ['', '%', '', ''], [(15, 10), (2, 6), (15, 6)], [False, True, False, False], 76, False, [False, False, False, False], 2378, 'North', (15, 9))
Element 13: (3, (15, 9), ['%', '', '', '%'], [(16, 10), (3, 6), (16, 6)], [True, False, False, True], 74, False, [False, False, False, False], 2397, 'North', (15, 10))
Element 14: (3, (15, 10), ['%', '', '%', ''], [(17, 10), (4, 6), (16, 5)], [True, False, True, False], 72, False, [False, False, False, False], 2426, 'East', (16, 10))
Element 15: (3, (16, 10), ['', '%', '%', ''], [(18, 10), (5, 6), (16, 4)], [False, True, True, False], 70, False, [False, False, False, False], 2445, 'East', (17, 10))
Element 16: (3, (17, 10), ['', '%', '%', ''], [(18, 9), (6, 6), (17, 4)], [False, True, True, False], 68, False, [False, False, False, False], 2464, 'West', (16, 10))
Element 17: (3, (16, 10), ['', '%', '%', ''], [(18, 8), (6, 5), (16, 4)], [False, True, True, False], 66, False, [False, False, False, False], 2473, 'West', (15, 10))
Element 18: (3, (15, 10), ['%', '', '%', ''], [(18, 7), (7, 5), (15, 4)], [True, False, True, False], 64, False, [False, False, False, False], 3482, 'South', (15, 9))
Element 19: (3, (15, 9), ['%', '', '', '%'], [(18, 6), (7, 4), (15, 3)], [True, False, False, True], 62, False, [False, False, False, False], 3501, 'South', (15, 8))
Element 20: (3, (15, 8), ['', '%', '', ''], [(18, 5), (6, 4), (15, 2)], [False, True, False, False], 60, False, [False, False, False, False], 3520, 'West', (14, 8))
Element 21: (3, (14, 8), ['', '%', '%', ''], [(18, 6), (6, 3), (16, 2)], [False, True, True, False], 58, False, [False, False, False, False], 3539, 'West', (13, 8))
Element 22: (3, (13, 8), ['', '', '', ''], [(17, 6), (6, 2), (17, 2)], [False, False, False, False], 56, False, [False, False, False, False], 3558, 'North', (13, 9))
Element 23: (3, (13, 9), ['%', '', '', '%'], [(16, 6), (7, 2), (17, 1)], [True, False, False, True], 54, False, [False, False, False, False], 3577, 'North', (13, 10))
Element 24: (3, (13, 10), ['', '', '%', '%'], [(16, 7), (8, 2), (18, 1)], [False, False, True, True], 52, False, [False, False, False, False], 3596, 'West', (12, 10))
Element 25: (3, (12, 10), ['', '%', '%', ''], [(16, 6), (9, 2), (18, 2)], [False, True, True, False], 50, False, [False, False, False, False], 3605, 'West', (11, 10))
Element 26: (3, (11, 10), ['', '%', '%', ''], [(16, 5), (10, 2), (18, 3)], [False, True, True, False], 48, False, [False, False, False, False], 3624, 'West', (10, 10))
Element 27: (3, (10, 10), ['', '%', '%', ''], [(16, 4), (11, 2), (18, 2)], [False, True, True, False], 46, False, [False, False, False, False], 3633, 'West', (9, 10))
Element 28: #1#
