Element 1: (2, (3, 8), ['%', '.', '%', '.'], [(13, 3), (3, 6), (6, 9)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (4, 8))
Element 2: (2, (4, 8), ['', '%', '.', '.'], [(13, 4), (4, 6), (6, 10)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (5, 8))
Element 3: (2, (5, 8), ['', '%', '%', '.'], [(14, 4), (5, 6), (7, 10)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (6, 8))
Element 4: (2, (6, 8), ['', '.', '', '.'], [(15, 4), (6, 6), (8, 10)], [False, False, False, False], 92, False, [False, True, False, True], 136, 'East', (7, 8))
Element 5: (2, (7, 8), ['', '%', '%', '.'], [(16, 4), (6, 7), (9, 10)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (8, 8))
Element 6: (2, (8, 8), ['', '%', '%', '.'], [(17, 4), (6, 8), (10, 10)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (9, 8))
Element 7: (2, (9, 8), ['', '', '%', '.'], [(16, 4), (7, 8), (11, 10)], [False, False, True, False], 86, False, [False, False, False, True], 1213, 'East', (10, 8))
Element 8: (2, (10, 8), ['', '', '%', '.'], [(16, 5), (8, 8), (12, 10)], [False, False, True, False], 84, False, [False, False, False, True], 2232, 'East', (11, 8))
Element 9: (2, (11, 8), ['', '%', '%', '.'], [(16, 6), (9, 8), (13, 10)], [False, True, True, False], 82, False, [False, False, False, True], 2261, 'East', (12, 8))
Element 10: (2, (12, 8), ['', '%', '%', '.'], [(17, 6), (10, 8), (13, 9)], [False, True, True, False], 80, False, [False, False, False, True], 2290, 'East', (13, 8))
Element 11: (2, (13, 8), ['', '.', '', '.'], [(18, 6), (11, 8), (13, 10)], [False, False, False, False], 78, False, [False, True, False, True], 2309, 'East', (14, 8))
Element 12: (2, (14, 8), ['', '%', '%', '.'], [(18, 7), (12, 8), (12, 10)], [False, True, True, False], 76, False, [False, False, False, True], 2328, 'East', (15, 8))
Element 13: (2, (15, 8), ['', '%', '.', '.'], [(18, 8), (13, 8), (11, 10)], [False, True, False, False], 74, False, [False, False, True, True], 2347, 'East', (16, 8))
Element 14: (2, (16, 8), ['', '.', '%', '%'], [(18, 9), (13, 7), (10, 10)], [False, False, True, True], 72, False, [False, True, False, False], 2376, 'South', (16, 7))
Element 15: (2, (16, 7), ['%', '', '', '%'], [(18, 10), (13, 6), (9, 10)], [True, False, False, True], 70, False, [False, False, False, False], 2405, 'South', (16, 6))
Element 16: (2, (16, 6), ['.', '', '', ''], [(17, 10), (14, 6), (8, 10)], [False, False, False, False], 68, False, [True, False, False, False], 2424, 'West', (15, 6))
Element 17: (2, (15, 6), ['', '%', '%', ''], [(16, 10), (13, 6), (7, 10)], [False, True, True, False], 66, False, [False, False, False, False], 2443, 'West', (14, 6))
Element 18: (2, (14, 6), ['', '%', '%', ''], [(15, 10), (13, 5), (6, 10)], [False, True, True, False], 64, False, [False, False, False, False], 2462, 'West', (13, 6))
Element 19: (2, (13, 6), ['%', '', '', ''], [(15, 9), (13, 4), (6, 9)], [True, False, False, False], 62, False, [False, False, False, False], 2471, 'North', (13, 7))
Element 20: (2, (13, 7), ['%', '', '', '%'], [(15, 8), (12, 4), (6, 8)], [True, False, False, True], 60, False, [False, False, False, False], 2480, 'South', (13, 6))
Element 21: (2, (13, 6), ['%', '', '', ''], [(16, 8), (11, 4), (7, 8)], [True, False, False, False], 58, False, [False, False, False, False], 2489, 'South', (13, 5))
Element 22: (2, (13, 5), ['%', '', '', '%'], [(16, 7), (10, 4), (8, 8)], [True, False, False, True], 56, False, [False, False, False, False], 2498, 'South', (13, 4))
Element 23: (2, (13, 4), ['', '', '', ''], [(16, 8), (9, 4), (9, 8)], [False, False, False, False], 54, False, [False, False, False, False], 2507, 'East', (14, 4))
Element 24: (2, (14, 4), ['', '%', '%', ''], [(15, 8), (8, 4), (10, 8)], [False, True, True, False], 52, False, [False, False, False, False], 2506, 'East', (15, 4))
Element 25: (2, (15, 4), ['', '.', '%', ''], [(14, 8), (7, 4), (11, 8)], [False, False, True, False], 50, False, [False, True, False, False], 2515, 'South', (15, 3))
Element 26: (2, (15, 3), ['%', '.', '', '%'], [(13, 8), (7, 5), (12, 8)], [True, False, False, True], 48, False, [False, True, False, False], 3524, 'South', (15, 2))
Element 27: (2, (15, 2), ['%', '.', '', '.'], [(13, 9), (6, 5), (11, 8)], [True, False, False, False], 46, False, [False, True, False, True], 3543, 'East', (16, 2))
Element 28: (2, (16, 2), ['', '.', '%', '.'], [(13, 10), (6, 4), (10, 8)], [False, False, True, False], 44, False, [False, True, False, True], 3562, 'East', (17, 2))
Element 29: (2, (17, 2), ['', '.', '%', ''], [(12, 10), (6, 3), (10, 7)], [False, False, True, False], 42, False, [False, True, False, False], 3581, 'South', (17, 1))
Element 30: (2, (17, 1), ['.', '%', '', '.'], [(11, 10), (6, 2), (10, 6)], [False, True, False, False], 40, False, [True, False, False, True], 3600, 'East', (18, 1))
Element 31: (2, (18, 1), ['', '%', '', '%'], [(10, 10), (7, 2), (11, 6)], [False, True, False, True], 38, False, [False, False, False, False], 3629, 'North', (18, 2))
Element 32: (2, (18, 2), ['', '', '.', '%'], [(9, 10), (8, 2), (10, 6)], [False, False, False, True], 36, False, [False, False, True, False], 3638, 'North', (18, 3))
