Element 1: (1, (15, 1), ['%', '%', '.', '.'], [(13, 2), (15, 3), (15, 4)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (16, 1))
Element 2: (1, (16, 1), ['', '%', '.', '.'], [(13, 3), (15, 2), (16, 4)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (17, 1))
Element 3: (1, (17, 1), ['', '%', '.', '.'], [(13, 4), (16, 2), (17, 4)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (18, 1))
Element 4: (1, (18, 1), ['', '%', '', '%'], [(14, 4), (17, 2), (16, 4)], [False, True, False, True], 92, False, [False, False, False, False], 116, 'North', (18, 2))
Element 5: (1, (18, 2), ['', '', '.', '%'], [(15, 4), (17, 1), (16, 5)], [False, False, False, True], 90, False, [False, False, True, False], 125, 'North', (18, 3))
Element 6: (1, (18, 3), ['%', '', '%', '%'], [(16, 4), (18, 1), (16, 6)], [True, False, True, True], 88, False, [False, False, False, False], 144, 'South', (18, 2))
Element 7: (1, (18, 2), ['', '', '', '%'], [(17, 4), (17, 1), (17, 6)], [False, False, False, True], 86, False, [False, False, False, False], 153, 'West', (17, 2))
Element 8: (1, (17, 2), ['', '', '%', ''], [(16, 4), (16, 1), (18, 6)], [False, False, True, False], 84, False, [False, False, False, False], 162, 'West', (16, 2))
Element 9: (1, (16, 2), ['', '', '%', ''], [(16, 5), (15, 1), (18, 7)], [False, False, True, False], 82, False, [False, False, False, False], 171, 'West', (15, 2))
Element 10: (1, (15, 2), ['%', '', '', ''], [(16, 6), (16, 1), (18, 8)], [True, False, False, False], 80, False, [False, False, False, False], 180, 'North', (15, 3))
Element 11: (1, (15, 3), ['%', '', '', '%'], [(16, 7), (17, 1), (18, 9)], [True, False, False, True], 78, False, [False, False, False, False], 199, 'North', (15, 4))
Element 12: (1, (15, 4), ['', '', '%', ''], [(16, 8), (17, 2), (18, 10)], [False, False, True, False], 76, False, [False, False, False, False], 218, 'East', (16, 4))
Element 13: (1, (16, 4), ['', '%', '', ''], [(15, 8), (16, 2), (17, 10)], [False, True, False, False], 74, False, [False, False, False, False], 237, 'East', (17, 4))
Element 14: (1, (17, 4), ['', '%', '%', '%'], [(15, 9), (16, 1), (16, 10)], [False, True, True, True], 72, False, [False, False, False, False], 256, 'West', (16, 4))
Element 15: (1, (16, 4), ['', '%', '', ''], [(15, 8), (16, 2), (15, 10)], [False, True, False, False], 70, False, [False, False, False, False], 265, 'North', (16, 5))
Element 16: (1, (16, 5), ['%', '', '', '%'], [(14, 8), (15, 2), (15, 9)], [True, False, False, True], 68, False, [False, False, False, False], 274, 'North', (16, 6))
Element 17: (1, (16, 6), ['.', '', '', ''], [(13, 8), (15, 1), (15, 8)], [False, False, False, False], 66, False, [True, False, False, False], 283, 'West', (15, 6))
Element 18: (1, (15, 6), ['.', '%', '%', ''], [(13, 9), (15, 2), (16, 8)], [False, True, True, False], 64, False, [True, False, False, False], 302, 'West', (14, 6))
Element 19: (1, (14, 6), ['.', '%', '%', ''], [(13, 10), (15, 3), (16, 7)], [False, True, True, False], 62, False, [True, False, False, False], 321, 'West', (13, 6))
Element 20: (1, (13, 6), ['%', '.', '.', ''], [(12, 10), (15, 3), (16, 8)], [True, False, False, False], 60, False, [False, True, True, False], 1330, 'North', (13, 7))
Element 21: (1, (13, 7), ['%', '', '', '%'], [(11, 10), (15, 4), (15, 8)], [True, False, False, True], 58, False, [False, False, False, False], 2339, 'North', (13, 8))
Element 22: (1, (13, 8), ['.', '', '', 'G'], [(10, 10), (16, 4), (14, 8)], [False, False, False, False], 56, False, [True, False, False, False], 2348, 'West', (12, 8))
Element 23: (1, (12, 8), ['.', '%', '%', 'G'], [(9, 10), (17, 4), (13, 8)], [False, True, True, False], 54, False, [True, False, False, False], 2367, 'West', (11, 8))
Element 24: (1, (11, 8), ['.', '%', '%', ''], [(8, 10), (16, 4), (13, 9)], [False, True, True, False], 52, False, [True, False, False, False], 2386, 'West', (10, 8))
Element 25: (1, (10, 8), ['.', '', '%', ''], [(7, 10), (16, 5), (13, 10)], [False, False, True, False], 50, False, [True, False, False, False], 2405, 'West', (9, 8))
Element 26: (1, (9, 8), ['.', '', '%', ''], [(6, 10), (16, 6), (12, 10)], [False, False, True, False], 48, False, [True, False, False, False], 2424, 'West', (8, 8))
Element 27: (1, (8, 8), ['.', '%', '%', ''], [(6, 9), (17, 6), (11, 10)], [False, True, True, False], 46, False, [True, False, False, False], 2443, 'West', (7, 8))
Element 28: (1, (7, 8), ['G', '%', '%', ''], [(6, 8), (18, 6), (10, 10)], [False, True, True, False], 44, False, [False, False, False, False], 2462, 'East', (8, 8))
Element 29: (1, (8, 8), ['', '%', '%', ''], [(6, 7), (18, 5), (9, 10)], [False, True, True, False], 42, False, [False, False, False, False], 2481, 'East', (9, 8))
Element 30: (1, (9, 8), ['', '', '%', ''], [(6, 6), (18, 6), (8, 10)], [False, False, True, False], 40, False, [False, False, False, False], 2490, 'South', (9, 7))
Element 31: (1, (9, 7), ['%', '', '', ''], [(6, 5), (18, 7), (7, 10)], [True, False, False, False], 38, False, [False, False, False, False], 2499, 'East', (10, 7))
Element 32: (1, (10, 7), ['', '', '', '%'], [(7, 5), (18, 8), (6, 10)], [False, False, False, True], 36, False, [False, False, False, False], 3498, 'South', (10, 6))
Element 33: (1, (10, 6), ['', '%', '', '.'], [(7, 4), (18, 9), (6, 9)], [False, True, False, False], 34, False, [False, False, False, True], 3507, 'East', (11, 6))
Element 34: (1, (11, 6), ['', '%', '%', '%'], [(6, 4), (18, 10), (6, 8)], [False, True, True, True], 32, False, [False, False, False, False], 3526, 'West', (10, 6))
Element 35: (1, (10, 6), ['', '%', '', ''], [(6, 3), (17, 10), (5, 8)], [False, True, False, False], 30, False, [False, False, False, False], 3545, 'West', (9, 6))
Element 36: (1, (9, 6), ['.', '%', '', ''], [(6, 2), (16, 10), (4, 8)], [False, True, False, False], 28, False, [True, False, False, False], 3564, 'West', (8, 6))
Element 37: (1, (8, 6), ['%', '%', '%', ''], [(7, 2), (15, 10), (4, 9)], [True, True, True, False], 26, False, [False, False, False, False], 3593, 'East', (9, 6))
Element 38: (1, (9, 6), ['', '%', '', ''], [(8, 2), (15, 9), (4, 10)], [False, True, False, False], 24, False, [False, False, False, False], 3612, 'East', (10, 6))
Element 39: (1, (10, 6), ['', '%', '', ''], [(9, 2), (15, 8), (3, 10)], [False, True, False, False], 22, False, [False, False, False, False], 3631, 'North', (10, 7))
Element 40: (1, (10, 7), ['', '', '', '%'], [(10, 2), (16, 8), (2, 10)], [False, False, False, True], 20, False, [False, False, False, False], 3650, 'West', (9, 7))
Element 41: (1, (9, 7), ['%', '', '', ''], [(11, 2), (16, 7), (1, 10)], [True, False, False, False], 18, False, [False, False, False, False], 3669, 'South', (9, 6))
Element 42: #1#
