Element 1: (0, (6, 10), ['%', '.', '%', '.'], [(4, 8), (14, 8), (15, 4)], [True, False, True, False], 98, False, [False, True, False, True], 0, 'East', (7, 10))
Element 2: (0, (7, 10), ['', '%', '%', '.'], [(5, 8), (15, 8), (16, 4)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (8, 10))
Element 3: (0, (8, 10), ['', '%', '%', '.'], [(6, 8), (16, 8), (17, 4)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (9, 10))
Element 4: (0, (9, 10), ['', '%', '%', '.'], [(7, 8), (16, 7), (16, 4)], [False, True, True, False], 92, False, [False, False, False, True], 107, 'East', (10, 10))
Element 5: (0, (10, 10), ['', '%', '%', 'F'], [(8, 8), (16, 6), (16, 5)], [False, True, True, False], 90, False, [False, False, False, False], 146, 'East', (11, 10))
Element 6: (0, (11, 10), ['', '%', '%', 'F'], [(9, 8), (17, 6), (16, 6)], [False, True, True, False], 88, False, [False, False, False, False], 1165, 'East', (12, 10))
Element 7: (0, (12, 10), ['', '%', '%', '.'], [(10, 8), (18, 6), (15, 6)], [False, True, True, False], 86, False, [False, False, False, True], 2194, 'East', (13, 10))
Element 8: (0, (13, 10), ['', '.', '%', '%'], [(11, 8), (18, 7), (14, 6)], [False, False, True, True], 84, False, [False, True, False, False], 2233, 'South', (13, 9))
Element 9: (0, (13, 9), ['%', '.', '', '%'], [(12, 8), (18, 8), (13, 6)], [True, False, False, True], 82, False, [False, True, False, False], 2272, 'South', (13, 8))
Element 10: (0, (13, 8), ['', 'G', '', ''], [(11, 8), (18, 9), (13, 7)], [False, False, False, False], 80, False, [False, False, False, False], 2301, 'East', (14, 8))
Element 11: (0, (14, 8), ['G', '%', '%', ''], [(10, 8), (18, 10), (13, 8)], [False, True, True, False], 78, False, [False, False, False, False], 2310, 'East', (15, 8))
Element 12: (0, (15, 8), ['G', '%', '.', ''], [(10, 7), (17, 10), (14, 8)], [False, True, False, False], 76, False, [False, False, True, False], 2319, 'North', (15, 9))
Element 13: (0, (15, 9), ['%', 'G', '.', '%'], [(10, 6), (16, 10), (15, 8)], [True, False, False, True], 74, False, [False, False, True, False], 2338, 'North', (15, 10))
Element 14: (0, (15, 10), ['%', '', '%', ''], [(11, 6), (17, 10), (16, 8)], [True, False, True, False], 72, False, [False, False, False, False], 2357, 'East', (16, 10))
Element 15: (0, (16, 10), ['', '%', '%', ''], [(10, 6), (18, 10), (16, 7)], [False, True, True, False], 70, False, [False, False, False, False], 2356, 'East', (17, 10))
Element 16: (0, (17, 10), ['', '%', '%', ''], [(9, 6), (18, 9), (16, 8)], [False, True, True, False], 68, False, [False, False, False, False], 2355, 'East', (18, 10))
Element 17: (0, (18, 10), ['', '', '%', '%'], [(8, 6), (18, 8), (15, 8)], [False, False, True, True], 66, False, [False, False, False, False], 2364, 'South', (18, 9))
Element 18: (0, (18, 9), ['%', '', '', '%'], [(9, 6), (18, 7), (15, 9)], [True, False, False, True], 64, False, [False, False, False, False], 2363, 'South', (18, 8))
Element 19: (0, (18, 8), ['%', '', '', '%'], [(9, 7), (18, 6), (15, 10)], [True, False, False, True], 62, False, [False, False, False, False], 2362, 'South', (18, 7))
Element 20: (0, (18, 7), ['%', '', '', '%'], [(9, 6), (18, 5), (16, 10)], [True, False, False, True], 60, False, [False, False, False, False], 2371, 'South', (18, 6))
Element 21: (0, (18, 6), ['', 'G', '', '%'], [(10, 6), (18, 5), (17, 10)], [False, False, False, True], 58, False, [False, False, False, False], 2370, 'West', (17, 6))
Element 22: (0, (17, 6), ['', '%', '%', 'G'], [(10, 7), (18, 6), (18, 10)], [False, True, True, False], 56, False, [False, False, False, False], 2369, 'West', (16, 6))
Element 23: (0, (16, 6), ['', '', '', 'G'], [(9, 7), (17, 6), (18, 9)], [False, False, False, False], 54, False, [False, False, False, False], 2368, 'North', (16, 7))
Element 24: (0, (16, 7), ['%', 'G', '', '%'], [(10, 7), (16, 6), (18, 8)], [True, False, False, True], 52, False, [False, False, False, False], 2367, 'North', (16, 8))
Element 25: (0, (16, 8), ['', '', '%', '%'], [(10, 8), (16, 6), (18, 7)], [False, False, True, True], 50, False, [False, False, False, False], 2366, 'South', (16, 7))
Element 26: (0, (16, 7), ['%', '', '', '%'], [(9, 8), (15, 6), (18, 6)], [True, False, False, True], 48, False, [False, False, False, False], 2365, 'South', (16, 6))
Element 27: (0, (16, 6), ['', '', '', ''], [(9, 7), (14, 6), (18, 5)], [False, False, False, False], 46, False, [False, False, False, False], 2364, 'South', (16, 5))
Element 28: (0, (16, 5), ['%', '', '', '%'], [(9, 8), (13, 6), (18, 6)], [True, False, False, True], 44, False, [False, False, False, False], 2363, 'South', (16, 4))
Element 29: (0, (16, 4), ['', '%', '', ''], [(8, 8), (13, 5), (17, 6)], [False, True, False, False], 42, False, [False, False, False, False], 2372, 'East', (17, 4))
Element 30: (0, (17, 4), ['', '%', '%', '%'], [(7, 8), (13, 4), (18, 6)], [False, True, True, True], 40, False, [False, False, False, False], 2381, 'West', (16, 4))
Element 31: (0, (16, 4), ['', '%', '', ''], [(6, 8), (14, 4), (18, 7)], [False, True, False, False], 38, False, [False, False, False, False], 2390, 'West', (15, 4))
Element 32: (0, (15, 4), ['', '.', '%', ''], [(6, 9), (13, 4), (18, 8)], [False, False, True, False], 36, False, [False, True, False, False], 2399, 'South', (15, 3))
Element 33: (0, (15, 3), ['%', '.', '', '%'], [(6, 10), (13, 3), (18, 9)], [True, False, False, True], 34, False, [False, True, False, False], 2418, 'South', (15, 2))
Element 34: (0, (15, 2), ['%', '.', '', '.'], [(7, 10), (13, 2), (18, 10)], [True, False, False, False], 32, False, [False, True, False, True], 2437, 'East', (16, 2))
Element 35: (0, (16, 2), ['', '.', '%', '.'], [(8, 10), (13, 1), (17, 10)], [False, False, True, False], 30, False, [False, True, False, True], 2456, 'East', (17, 2))
Element 36: (0, (17, 2), ['', '.', '%', ''], [(9, 10), (12, 1), (16, 10)], [False, False, True, False], 28, False, [False, True, False, False], 2475, 'South', (17, 1))
Element 37: (0, (17, 1), ['.', '%', '', '.'], [(10, 10), (11, 1), (15, 10)], [False, True, False, False], 26, False, [True, False, False, True], 3484, 'East', (18, 1))
Element 38: (0, (18, 1), ['', '%', '', '%'], [(11, 10), (11, 2), (15, 9)], [False, True, False, True], 24, False, [False, False, False, False], 3503, 'North', (18, 2))
Element 39: (0, (18, 2), ['', '', '.', '%'], [(12, 10), (12, 2), (15, 8)], [False, False, False, True], 22, False, [False, False, True, False], 3512, 'North', (18, 3))
Element 40: (0, (18, 3), ['%', '', '%', '%'], [(13, 10), (11, 2), (14, 8)], [True, False, True, True], 20, False, [False, False, False, False], 3521, 'South', (18, 2))
Element 41: (0, (18, 2), ['', '', '', '%'], [(13, 9), (10, 2), (13, 8)], [False, False, False, True], 18, False, [False, False, False, False], 3530, 'South', (18, 1))
Element 42: (0, (18, 1), ['', '%', '', '%'], [(13, 10), (10, 1), (13, 9)], [False, True, False, True], 16, False, [False, False, False, False], 3539, 'West', (17, 1))
Element 43: (0, (17, 1), ['.', '%', '', ''], [(12, 10), (9, 1), (13, 10)], [False, True, False, False], 14, False, [True, False, False, False], 3548, 'West', (16, 1))
Element 44: (0, (16, 1), ['.', '%', '', ''], [(11, 10), (9, 2), (12, 10)], [False, True, False, False], 12, False, [True, False, False, False], 3567, 'West', (15, 1))
Element 45: (0, (15, 1), ['%', '%', '', ''], [(10, 10), (8, 2), (11, 10)], [True, True, False, False], 10, False, [False, False, False, False], 3586, 'East', (16, 1))
Element 46: (0, (16, 1), ['', '%', '', ''], [(9, 10), (8, 1), (10, 10)], [False, True, False, False], 8, False, [False, False, False, False], 3595, 'East', (17, 1))
Element 47: (0, (17, 1), ['', '%', '', ''], [(8, 10), (7, 1), (9, 10)], [False, True, False, False], 6, False, [False, False, False, False], 3604, 'North', (17, 2))
Element 48: (0, (17, 2), ['', '', '%', ''], [(7, 10), (7, 2), (8, 10)], [False, False, True, False], 4, False, [False, False, False, False], 3613, 'East', (18, 2))
Element 49: (0, (18, 2), ['', '', '', '%'], [(6, 10), (6, 2), (7, 10)], [False, False, False, True], 2, False, [False, False, False, False], 3622, 'West', (17, 2))
Element 50: (0, (17, 2), ['', '', '%', ''], [(6, 9), (6, 3), (6, 10)], [False, False, True, False], 0, False, [False, False, False, False], 3631, 'Stop', (17, 2))
Element 51: #0#
