Element 1: (3, (16, 8), ['.', '.', '%', '%'], [(18, 6), (14, 4), (16, 2)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (16, 7))
Element 2: (3, (16, 7), ['%', '.', '', '%'], [(18, 7), (15, 4), (17, 2)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (16, 6))
Element 3: (3, (16, 6), ['.', '.', '', ''], [(18, 8), (16, 4), (17, 1)], [False, False, False, False], 94, False, [True, True, False, False], 107, 'South', (16, 5))
Element 4: (3, (16, 5), ['%', '', '', '%'], [(18, 9), (17, 4), (18, 1)], [True, False, False, True], 92, False, [False, False, False, False], 146, 'South', (16, 4))
Element 5: (3, (16, 4), ['', '%', '', 'G'], [(18, 10), (17, 4), (18, 2)], [False, True, False, False], 90, False, [False, False, False, False], 155, 'West', (15, 4))
Element 6: (3, (15, 4), ['', '.', '%', 'G'], [(17, 10), (16, 4), (18, 3)], [False, False, True, False], 88, False, [False, True, False, False], 174, 'South', (15, 3))
Element 7: (3, (15, 3), ['%', '', 'G', '%'], [(16, 10), (15, 4), (18, 2)], [True, False, False, True], 86, False, [False, False, False, False], 193, 'South', (15, 2))
Element 8: (3, (15, 2), ['%', '.', '', ''], [(15, 10), (15, 4), (18, 1)], [True, False, False, False], 84, False, [False, True, False, False], 202, 'South', (15, 1))
Element 9: (3, (15, 1), ['%', '%', '', '.'], [(15, 9), (14, 4), (17, 1)], [True, True, False, False], 82, False, [False, False, False, True], 221, 'East', (16, 1))
Element 10: (3, (16, 1), ['', '%', '', ''], [(15, 8), (13, 4), (17, 2)], [False, True, False, False], 80, False, [False, False, False, False], 240, 'East', (17, 1))
Element 11: (3, (17, 1), ['', '%', '', ''], [(14, 8), (13, 5), (16, 2)], [False, True, False, False], 78, False, [False, False, False, False], 259, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '', '%'], [(13, 8), (13, 6), (17, 2)], [False, True, False, True], 76, False, [False, False, False, False], 278, 'North', (18, 2))
Element 13: (3, (18, 2), ['', '', '', '%'], [(13, 9), (14, 6), (16, 2)], [False, False, False, True], 74, False, [False, False, False, False], 297, 'North', (18, 3))
Element 14: (3, (18, 3), ['%', '', '%', '%'], [(13, 10), (15, 6), (17, 2)], [True, False, True, True], 72, False, [False, False, False, False], 316, 'South', (18, 2))
Element 15: (3, (18, 2), ['', '', '', '%'], [(12, 10), (16, 6), (16, 2)], [False, False, False, True], 70, False, [False, False, False, False], 1315, 'West', (17, 2))
Element 16: (3, (17, 2), ['', '', '%', ''], [(11, 10), (17, 6), (16, 1)], [False, False, True, False], 68, False, [False, False, False, False], 2314, 'West', (16, 2))
Element 17: (3, (16, 2), ['', '', '%', ''], [(10, 10), (18, 6), (15, 1)], [False, False, True, False], 66, False, [False, False, False, False], 2323, 'East', (17, 2))
Element 18: (3, (17, 2), ['', '', '%', ''], [(9, 10), (18, 5), (16, 1)], [False, False, True, False], 64, False, [False, False, False, False], 2342, 'East', (18, 2))
Element 19: (3, (18, 2), ['', '', '', '%'], [(8, 10), (18, 6), (16, 2)], [False, False, False, True], 62, False, [False, False, False, False], 2351, 'South', (18, 1))
Element 20: (3, (18, 1), ['', '%', '', '%'], [(7, 10), (18, 7), (15, 2)], [False, True, False, True], 60, False, [False, False, False, False], 2360, 'West', (17, 1))
Element 21: (3, (17, 1), ['', '%', '', ''], [(6, 10), (18, 8), (15, 3)], [False, True, False, False], 58, False, [False, False, False, False], 2369, 'North', (17, 2))
Element 22: (3, (17, 2), ['', '', '%', ''], [(6, 9), (18, 9), (15, 4)], [False, False, True, False], 56, False, [False, False, False, False], 2378, 'South', (17, 1))
Element 23: (3, (17, 1), ['', '%', '', ''], [(6, 8), (18, 10), (16, 4)], [False, True, False, False], 54, False, [False, False, False, False], 2387, 'West', (16, 1))
Element 24: (3, (16, 1), ['', '%', '', ''], [(7, 8), (17, 10), (17, 4)], [False, True, False, False], 52, False, [False, False, False, False], 2396, 'North', (16, 2))
Element 25: (3, (16, 2), ['', '', '%', ''], [(8, 8), (16, 10), (16, 4)], [False, False, True, False], 50, False, [False, False, False, False], 2405, 'South', (16, 1))
Element 26: (3, (16, 1), ['', '%', '', ''], [(9, 8), (15, 10), (16, 5)], [False, True, False, False], 48, False, [False, False, False, False], 2414, 'West', (15, 1))
Element 27: (3, (15, 1), ['%', '%', '', ''], [(10, 8), (15, 9), (16, 6)], [True, True, False, False], 46, False, [False, False, False, False], 2423, 'North', (15, 2))
Element 28: (3, (15, 2), ['%', '', '', ''], [(11, 8), (15, 8), (17, 6)], [True, False, False, False], 44, False, [False, False, False, False], 2432, 'East', (16, 2))
Element 29: (3, (16, 2), ['', '', '%', ''], [(12, 8), (16, 8), (18, 6)], [False, False, True, False], 42, False, [False, False, False, False], 2441, 'West', (15, 2))
Element 30: (3, (15, 2), ['%', '', '', ''], [(11, 8), (16, 7), (18, 7)], [True, False, False, False], 40, False, [False, False, False, False], 2440, 'North', (15, 3))
Element 31: (3, (15, 3), ['%', '', '', '%'], [(10, 8), (16, 8), (18, 8)], [True, False, False, True], 38, False, [False, False, False, False], 2439, 'North', (15, 4))
Element 32: (3, (15, 4), ['', '', '%', ''], [(10, 7), (15, 8), (18, 9)], [False, False, True, False], 36, False, [False, False, False, False], 2438, 'West', (14, 4))
Element 33: (3, (14, 4), ['', '%', '%', ''], [(10, 6), (14, 8), (18, 10)], [False, True, True, False], 34, False, [False, False, False, False], 2437, 'West', (13, 4))
Element 34: (3, (13, 4), ['.', '.', '', ''], [(11, 6), (13, 8), (17, 10)], [False, False, False, False], 32, False, [True, True, False, False], 2446, 'South', (13, 3))
Element 35: (3, (13, 3), ['%', '.', '', '%'], [(10, 6), (13, 7), (16, 10)], [True, False, False, True], 30, False, [False, True, False, False], 2465, 'South', (13, 2))
Element 36: (3, (13, 2), ['.', '.', '', '%'], [(9, 6), (13, 8), (15, 10)], [False, False, False, True], 28, False, [True, True, False, False], 2474, 'South', (13, 1))
Element 37: (3, (13, 1), ['.', '%', '', '%'], [(8, 6), (13, 9), (15, 9)], [False, True, False, True], 26, False, [True, False, False, False], 2493, 'West', (12, 1))
Element 38: (3, (12, 1), ['F', '%', '.', ''], [(9, 6), (13, 10), (15, 8)], [False, True, False, False], 24, False, [False, False, True, False], 2502, 'West', (11, 1))
Element 39: (3, (11, 1), ['.', '%', '.', ''], [(9, 7), (12, 10), (16, 8)], [False, True, False, False], 22, False, [True, False, True, False], 3501, 'North', (11, 2))
Element 40: (3, (11, 2), ['.', '', '%', '.'], [(9, 6), (11, 10), (16, 7)], [False, False, True, False], 20, False, [True, False, False, True], 3510, 'East', (12, 2))
Element 41: (3, (12, 2), ['', '', '%', ''], [(10, 6), (10, 10), (16, 8)], [False, False, True, False], 18, False, [False, False, False, False], 3519, 'West', (11, 2))
Element 42: (3, (11, 2), ['.', '', '%', ''], [(10, 7), (9, 10), (15, 8)], [False, False, True, False], 16, False, [True, False, False, False], 3518, 'West', (10, 2))
Element 43: (3, (10, 2), ['.', '.', '%', ''], [(9, 7), (8, 10), (14, 8)], [False, False, True, False], 14, False, [True, True, False, False], 3527, 'South', (10, 1))
Element 44: (3, (10, 1), ['.', '%', '', ''], [(10, 7), (7, 10), (13, 8)], [False, True, False, False], 12, False, [True, False, False, False], 3536, 'West', (9, 1))
Element 45: (3, (9, 1), ['.', '%', '.', ''], [(10, 8), (6, 10), (13, 9)], [False, True, False, False], 10, False, [True, False, True, False], 3545, 'North', (9, 2))
Element 46: (3, (9, 2), ['.', '', '%', ''], [(9, 8), (6, 9), (13, 10)], [False, False, True, False], 8, False, [True, False, False, False], 3554, 'West', (8, 2))
Element 47: (3, (8, 2), ['.', '.', '%', ''], [(9, 7), (6, 8), (12, 10)], [False, False, True, False], 6, False, [True, True, False, False], 3563, 'South', (8, 1))
Element 48: (3, (8, 1), ['.', '%', '', ''], [(9, 8), (6, 7), (11, 10)], [False, True, False, False], 4, False, [True, False, False, False], 3582, 'West', (7, 1))
Element 49: (3, (7, 1), ['.', '%', '.', ''], [(8, 8), (6, 6), (10, 10)], [False, True, False, False], 2, False, [True, False, True, False], 3601, 'North', (7, 2))
Element 50: (3, (7, 2), ['.', '', '%', ''], [(8, 8), (6, 6), (10, 10)], [False, False, True, False], 0, False, [True, False, False, False], 3610, 'Stop', (7, 2))
Element 51: #0#
