Element 1: (0, (3, 10), ['.', '%', '%', '.'], [(1, 4), (1, 7), (6, 8)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (4, 10))
Element 2: (0, (4, 10), ['', '.', '%', '%'], [(1, 5), (1, 8), (7, 8)], [False, False, True, True], 96, False, [False, True, False, False], 39, 'South', (4, 9))
Element 3: (0, (4, 9), ['%', '.', '', '%'], [(1, 6), (1, 9), (8, 8)], [True, False, False, True], 94, False, [False, True, False, False], 78, 'South', (4, 8))
Element 4: (0, (4, 8), ['.', '%', '', '.'], [(2, 6), (1, 10), (9, 8)], [False, True, False, False], 92, False, [True, False, False, True], 117, 'East', (5, 8))
Element 5: (0, (5, 8), ['', '%', '%', ''], [(3, 6), (2, 10), (10, 8)], [False, True, True, False], 90, False, [False, False, False, False], 156, 'East', (6, 8))
Element 6: (0, (6, 8), ['', '.', '.', ''], [(4, 6), (3, 10), (11, 8)], [False, False, False, False], 88, False, [False, True, True, False], 175, 'North', (6, 9))
Element 7: (0, (6, 9), ['%', '', '.', '%'], [(5, 6), (4, 10), (12, 8)], [True, False, False, True], 86, False, [False, False, True, False], 204, 'North', (6, 10))
Element 8: (0, (6, 10), ['%', '', '%', '.'], [(6, 6), (4, 9), (13, 8)], [True, False, True, False], 84, False, [False, False, False, True], 233, 'East', (7, 10))
Element 9: (0, (7, 10), ['', '%', '%', '.'], [(6, 7), (4, 8), (14, 8)], [False, True, True, False], 82, False, [False, False, False, True], 262, 'East', (8, 10))
Element 10: (0, (8, 10), ['', '%', '%', '.'], [(6, 8), (3, 8), (15, 8)], [False, True, True, False], 80, False, [False, False, False, True], 291, 'East', (9, 10))
Element 11: (0, (9, 10), ['', '%', '%', '.'], [(7, 8), (3, 7), (16, 8)], [False, True, True, False], 78, False, [False, False, False, True], 320, 'East', (10, 10))
Element 12: (0, (10, 10), ['', '%', '%', 'F'], [(8, 8), (3, 6), (16, 7)], [False, True, True, False], 76, False, [False, False, False, False], 339, 'East', (11, 10))
Element 13: (0, (11, 10), ['', '%', '%', 'F'], [(9, 8), (3, 5), (16, 6)], [False, True, True, False], 74, False, [False, False, False, False], 1358, 'East', (12, 10))
Element 14: (0, (12, 10), ['', '%', '%', '.'], [(10, 8), (3, 4), (17, 6)], [False, True, True, False], 72, False, [False, False, False, True], 2377, 'East', (13, 10))
Element 15: (0, (13, 10), ['', '.', '%', '%'], [(11, 8), (4, 4), (18, 6)], [False, False, True, True], 70, False, [False, True, False, False], 2406, 'South', (13, 9))
Element 16: (0, (13, 9), ['%', '', '', '%'], [(12, 8), (5, 4), (18, 7)], [True, False, False, True], 68, False, [False, False, False, False], 2435, 'South', (13, 8))
Element 17: (0, (13, 8), ['', '.', '', ''], [(11, 8), (6, 4), (18, 8)], [False, False, False, False], 66, False, [False, True, False, False], 2454, 'South', (13, 7))
Element 18: (0, (13, 7), ['%', '.', '', '%'], [(10, 8), (7, 4), (18, 9)], [True, False, False, True], 64, False, [False, True, False, False], 2483, 'South', (13, 6))
Element 19: (0, (13, 6), ['%', '.', '', '.'], [(10, 7), (7, 5), (18, 10)], [True, False, False, False], 62, False, [False, True, False, True], 3502, 'East', (14, 6))
Element 20: (0, (14, 6), ['', '%', '%', '.'], [(10, 6), (6, 5), (17, 10)], [False, True, True, False], 60, False, [False, False, False, True], 3531, 'East', (15, 6))
Element 21: (0, (15, 6), ['', '%', '%', ''], [(11, 6), (6, 6), (16, 10)], [False, True, True, False], 58, False, [False, False, False, False], 3560, 'East', (16, 6))
Element 22: (0, (16, 6), ['', '.', '', ''], [(10, 6), (6, 7), (15, 10)], [False, False, False, False], 56, False, [False, True, False, False], 3569, 'South', (16, 5))
Element 23: (0, (16, 5), ['%', '.', '', '%'], [(9, 6), (6, 8), (15, 9)], [True, False, False, True], 54, False, [False, True, False, False], 3588, 'South', (16, 4))
Element 24: (0, (16, 4), ['.', '%', '', '.'], [(8, 6), (7, 8), (15, 10)], [False, True, False, False], 52, False, [True, False, False, True], 3607, 'East', (17, 4))
Element 25: (0, (17, 4), ['', '%', '%', '%'], [(9, 6), (8, 8), (16, 10)], [False, True, True, True], 50, False, [False, False, False, False], 3616, 'West', (16, 4))
Element 26: (0, (16, 4), ['.', '%', '', ''], [(9, 7), (9, 8), (17, 10)], [False, True, False, False], 48, False, [True, False, False, False], 3615, 'West', (15, 4))
Element 27: (0, (15, 4), ['.', '.', '%', ''], [(9, 6), (10, 8), (18, 10)], [False, False, True, False], 46, False, [True, True, False, False], 3624, 'South', (15, 3))
Element 28: (0, (15, 3), ['%', '.', '', '%'], [(10, 6), (11, 8), (18, 9)], [True, False, False, True], 44, False, [False, True, False, False], 3633, 'South', (15, 2))
Element 29: (0, (15, 2), ['%', '.', '', '.'], [(10, 7), (12, 8), (18, 8)], [True, False, False, False], 42, False, [False, True, False, True], 3642, 'East', (16, 2))
Element 30: (0, (16, 2), ['', '.', '%', '.'], [(9, 7), (13, 8), (18, 7)], [False, False, True, False], 40, False, [False, True, False, True], 3651, 'East', (17, 2))
Element 31: (0, (17, 2), ['', '.', '%', ''], [(10, 7), (14, 8), (18, 6)], [False, False, True, False], 38, False, [False, True, False, False], 3660, 'South', (17, 1))
Element 32: (0, (17, 1), ['.', '%', '', '.'], [(10, 8), (15, 8), (18, 5)], [False, True, False, False], 36, False, [True, False, False, True], 3679, 'East', (18, 1))
Element 33: (0, (18, 1), ['', '%', '', '%'], [(9, 8), (16, 8), (18, 6)], [False, True, False, True], 34, False, [False, False, False, False], 3688, 'North', (18, 2))
Element 34: (0, (18, 2), ['', '', '.', '%'], [(9, 7), (16, 7), (17, 6)], [False, False, False, True], 32, False, [False, False, True, False], 3687, 'North', (18, 3))
Element 35: (0, (18, 3), ['%', '', '%', '%'], [(9, 8), (16, 6), (18, 6)], [True, False, True, True], 30, False, [False, False, False, False], 3696, 'South', (18, 2))
Element 36: (0, (18, 2), ['', '', '', '%'], [(8, 8), (17, 6), (18, 5)], [False, False, False, True], 28, False, [False, False, False, False], 3695, 'South', (18, 1))
Element 37: (0, (18, 1), ['', '%', '', '%'], [(7, 8), (18, 6), (18, 6)], [False, True, False, True], 26, False, [False, False, False, False], 3694, 'West', (17, 1))
Element 38: (0, (17, 1), ['.', '%', '', ''], [(6, 8), (18, 7), (17, 6)], [False, True, False, False], 24, False, [True, False, False, False], 3693, 'West', (16, 1))
Element 39: (0, (16, 1), ['.', '%', '', ''], [(6, 9), (18, 8), (16, 6)], [False, True, False, False], 22, False, [True, False, False, False], 3702, 'West', (15, 1))
Element 40: (0, (15, 1), ['%', '%', '', ''], [(6, 10), (18, 9), (16, 7)], [True, True, False, False], 20, False, [False, False, False, False], 3711, 'East', (16, 1))
Element 41: (0, (16, 1), ['', '%', '', ''], [(7, 10), (18, 10), (16, 8)], [False, True, False, False], 18, False, [False, False, False, False], 3710, 'East', (17, 1))
Element 42: (0, (17, 1), ['', '%', '', ''], [(8, 10), (17, 10), (15, 8)], [False, True, False, False], 16, False, [False, False, False, False], 3709, 'North', (17, 2))
Element 43: (0, (17, 2), ['', '', '%', ''], [(9, 10), (16, 10), (15, 9)], [False, False, True, False], 14, False, [False, False, False, False], 3708, 'East', (18, 2))
Element 44: (0, (18, 2), ['', '', '', '%'], [(10, 10), (15, 10), (15, 8)], [False, False, False, True], 12, False, [False, False, False, False], 3707, 'West', (17, 2))
Element 45: (0, (17, 2), ['', '', '%', ''], [(11, 10), (15, 9), (14, 8)], [False, False, True, False], 10, False, [False, False, False, False], 3706, 'West', (16, 2))
Element 46: (0, (16, 2), ['', '', '%', ''], [(12, 10), (15, 10), (13, 8)], [False, False, True, False], 8, False, [False, False, False, False], 3705, 'South', (16, 1))
Element 47: (0, (16, 1), ['', '%', '', ''], [(13, 10), (16, 10), (13, 9)], [False, True, False, False], 6, False, [False, False, False, False], 3704, 'North', (16, 2))
Element 48: (0, (16, 2), ['', '', '%', ''], [(12, 10), (17, 10), (13, 10)], [False, False, True, False], 4, False, [False, False, False, False], 3703, 'West', (15, 2))
Element 49: (0, (15, 2), ['%', '', '', ''], [(11, 10), (18, 10), (12, 10)], [True, False, False, False], 2, False, [False, False, False, False], 3702, 'South', (15, 1))
Element 50: (0, (15, 1), ['%', '%', '', ''], [(10, 10), (18, 9), (11, 10)], [True, True, False, False], 0, False, [False, False, False, False], 3701, 'Stop', (15, 1))
Element 51: #0#
