Element 1: (1, (6, 4), ['.', '.', '.', '.'], [(18, 8), (15, 3), (18, 9)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (7, 4))
Element 2: (1, (7, 4), ['', '%', 'F', ''], [(18, 9), (15, 4), (18, 10)], [False, True, False, False], 96, False, [False, False, False, False], 38, 'North', (7, 5))
Element 3: (1, (7, 5), ['.', '', '%', '%'], [(18, 10), (16, 4), (17, 10)], [False, False, True, True], 94, False, [True, False, False, False], 1057, 'West', (6, 5))
Element 4: (1, (6, 5), ['%', '', '.', ''], [(17, 10), (17, 4), (16, 10)], [True, False, False, False], 92, False, [False, False, True, False], 1086, 'North', (6, 6))
Element 5: (1, (6, 6), ['.', '', '.', '%'], [(16, 10), (16, 4), (15, 10)], [False, False, False, True], 90, False, [True, False, True, False], 1105, 'North', (6, 7))
Element 6: (1, (6, 7), ['%', '', '.', '%'], [(15, 10), (16, 5), (15, 9)], [True, False, False, True], 88, False, [False, False, True, False], 1134, 'North', (6, 8))
Element 7: (1, (6, 8), ['.', '', '.', '.'], [(15, 9), (16, 6), (15, 8)], [False, False, False, False], 86, False, [True, False, True, True], 1163, 'East', (7, 8))
Element 8: (1, (7, 8), ['', '%', '%', '.'], [(15, 8), (17, 6), (16, 8)], [False, True, True, False], 84, False, [False, False, False, True], 1192, 'East', (8, 8))
Element 9: (1, (8, 8), ['', '%', '%', '.'], [(14, 8), (18, 6), (16, 7)], [False, True, True, False], 82, False, [False, False, False, True], 1231, 'East', (9, 8))
Element 10: (1, (9, 8), ['', '', '%', '.'], [(13, 8), (18, 5), (16, 6)], [False, False, True, False], 80, False, [False, False, False, True], 1260, 'East', (10, 8))
Element 11: (1, (10, 8), ['', '', '%', '.'], [(13, 9), (18, 6), (15, 6)], [False, False, True, False], 78, False, [False, False, False, True], 1289, 'East', (11, 8))
Element 12: (1, (11, 8), ['', '%', '%', '.'], [(13, 10), (18, 7), (14, 6)], [False, True, True, False], 76, False, [False, False, False, True], 1318, 'East', (12, 8))
Element 13: (1, (12, 8), ['', '%', '%', ''], [(12, 10), (18, 8), (13, 6)], [False, True, True, False], 74, False, [False, False, False, False], 2337, 'East', (13, 8))
Element 14: (1, (13, 8), ['', 'G', '', ''], [(11, 10), (18, 9), (13, 7)], [False, False, False, False], 72, False, [False, False, False, False], 3346, 'East', (14, 8))
Element 15: (1, (14, 8), ['G', '%', '%', ''], [(10, 10), (18, 10), (13, 8)], [False, True, True, False], 70, False, [False, False, False, False], 3355, 'East', (15, 8))
Element 16: (1, (15, 8), ['G', '%', '', ''], [(9, 10), (17, 10), (14, 8)], [False, True, False, False], 68, False, [False, False, False, False], 3364, 'East', (16, 8))
Element 17: (1, (16, 8), ['', '', '%', '%'], [(8, 10), (16, 10), (13, 8)], [False, False, True, True], 66, False, [False, False, False, False], 3373, 'South', (16, 7))
Element 18: (1, (16, 7), ['%', '', '', '%'], [(7, 10), (15, 10), (13, 9)], [True, False, False, True], 64, False, [False, False, False, False], 3382, 'South', (16, 6))
Element 19: (1, (16, 6), ['', '', '', ''], [(6, 10), (15, 9), (13, 10)], [False, False, False, False], 62, False, [False, False, False, False], 3391, 'East', (17, 6))
Element 20: (1, (17, 6), ['', '%', '%', ''], [(6, 9), (15, 8), (12, 10)], [False, True, True, False], 60, False, [False, False, False, False], 3400, 'East', (18, 6))
Element 21: (1, (18, 6), ['', '', '', '%'], [(6, 8), (16, 8), (11, 10)], [False, False, False, True], 58, False, [False, False, False, False], 3399, 'North', (18, 7))
Element 22: (1, (18, 7), ['%', '', '', '%'], [(5, 8), (16, 7), (10, 10)], [True, False, False, True], 56, False, [False, False, False, False], 3408, 'North', (18, 8))
Element 23: (1, (18, 8), ['%', '', '', '%'], [(4, 8), (16, 8), (9, 10)], [True, False, False, True], 54, False, [False, False, False, False], 3417, 'North', (18, 9))
Element 24: (1, (18, 9), ['%', '', '', '%'], [(4, 9), (15, 8), (8, 10)], [True, False, False, True], 52, False, [False, False, False, False], 3426, 'North', (18, 10))
Element 25: (1, (18, 10), ['', '', '%', '%'], [(4, 10), (14, 8), (7, 10)], [False, False, True, True], 50, False, [False, False, False, False], 3435, 'West', (17, 10))
Element 26: (1, (17, 10), ['', '%', '%', ''], [(3, 10), (13, 8), (6, 10)], [False, True, True, False], 48, False, [False, False, False, False], 3444, 'West', (16, 10))
Element 27: (1, (16, 10), ['', '%', '%', ''], [(2, 10), (13, 9), (6, 9)], [False, True, True, False], 46, False, [False, False, False, False], 3453, 'West', (15, 10))
Element 28: (1, (15, 10), ['%', '', '%', ''], [(1, 10), (13, 10), (6, 8)], [True, False, True, False], 44, False, [False, False, False, False], 3462, 'South', (15, 9))
Element 29: (1, (15, 9), ['%', '', '', '%'], [(1, 9), (12, 10), (7, 8)], [True, False, False, True], 42, False, [False, False, False, False], 3471, 'North', (15, 10))
Element 30: (1, (15, 10), ['%', '', '%', ''], [(1, 8), (11, 10), (8, 8)], [True, False, True, False], 40, False, [False, False, False, False], 3480, 'East', (16, 10))
Element 31: (1, (16, 10), ['', '%', '%', ''], [(1, 7), (10, 10), (9, 8)], [False, True, True, False], 38, False, [False, False, False, False], 3489, 'East', (17, 10))
Element 32: (1, (17, 10), ['', '%', '%', ''], [(1, 6), (9, 10), (10, 8)], [False, True, True, False], 36, False, [False, False, False, False], 3498, 'East', (18, 10))
Element 33: (1, (18, 10), ['', '', '%', '%'], [(2, 6), (8, 10), (11, 8)], [False, False, True, True], 34, False, [False, False, False, False], 3507, 'South', (18, 9))
Element 34: (1, (18, 9), ['%', '', '', '%'], [(3, 6), (7, 10), (12, 8)], [True, False, False, True], 32, False, [False, False, False, False], 3516, 'South', (18, 8))
Element 35: (1, (18, 8), ['%', '', '', '%'], [(4, 6), (6, 10), (11, 8)], [True, False, False, True], 30, False, [False, False, False, False], 3525, 'South', (18, 7))
Element 36: (1, (18, 7), ['%', '', '', '%'], [(5, 6), (6, 9), (10, 8)], [True, False, False, True], 28, False, [False, False, False, False], 3534, 'South', (18, 6))
Element 37: (1, (18, 6), ['', '', '', '%'], [(6, 6), (6, 8), (10, 7)], [False, False, False, True], 26, False, [False, False, False, False], 3533, 'South', (18, 5))
Element 38: (1, (18, 5), ['%', '%', '', '%'], [(6, 7), (7, 8), (10, 6)], [True, True, False, True], 24, False, [False, False, False, False], 3532, 'North', (18, 6))
Element 39: (1, (18, 6), ['', '', '', '%'], [(6, 6), (8, 8), (11, 6)], [False, False, False, True], 22, False, [False, False, False, False], 3541, 'West', (17, 6))
Element 40: (1, (17, 6), ['', '%', '%', ''], [(6, 5), (9, 8), (10, 6)], [False, True, True, False], 20, False, [False, False, False, False], 3540, 'West', (16, 6))
Element 41: (1, (16, 6), ['', '', '', ''], [(7, 5), (10, 8), (9, 6)], [False, False, False, False], 18, False, [False, False, False, False], 3539, 'South', (16, 5))
Element 42: (1, (16, 5), ['%', '', '', '%'], [(7, 4), (11, 8), (8, 6)], [True, False, False, True], 16, False, [False, False, False, False], 3548, 'South', (16, 4))
Element 43: (1, (16, 4), ['', '%', '', ''], [(8, 4), (12, 8), (9, 6)], [False, True, False, False], 14, False, [False, False, False, False], 3547, 'East', (17, 4))
Element 44: (1, (17, 4), ['', '%', '%', '%'], [(9, 4), (11, 8), (9, 7)], [False, True, True, True], 12, False, [False, False, False, False], 3556, 'West', (16, 4))
Element 45: (1, (16, 4), ['', '%', '', ''], [(10, 4), (10, 8), (9, 6)], [False, True, False, False], 10, False, [False, False, False, False], 3565, 'West', (15, 4))
Element 46: (1, (15, 4), ['.', '', '%', ''], [(11, 4), (10, 7), (10, 6)], [False, False, True, False], 8, False, [True, False, False, False], 3574, 'West', (14, 4))
Element 47: (1, (14, 4), ['.', '%', '%', ''], [(12, 4), (9, 7), (10, 7)], [False, True, True, False], 6, False, [True, False, False, False], 3593, 'West', (13, 4))
Element 48: (1, (13, 4), ['', '.', '.', ''], [(11, 4), (9, 6), (9, 7)], [False, False, False, False], 4, False, [False, True, True, False], 3602, 'North', (13, 5))
Element 49: (1, (13, 5), ['%', '', '', '%'], [(10, 4), (10, 6), (10, 7)], [True, False, False, True], 2, False, [False, False, False, False], 3611, 'North', (13, 6))
Element 50: (1, (13, 6), ['%', '', '', ''], [(10, 4), (11, 6), (10, 8)], [True, False, False, False], 0, False, [False, False, False, False], 3610, 'Stop', (13, 6))
Element 51: #0#
