Element 1: (2, (15, 2), ['%', '.', '.', '.'], [(7, 8), (11, 1), (18, 1)], [True, False, False, False], 98, False, [False, True, True, True], 1009, 'East', (16, 2))
Element 2: (2, (16, 2), ['', '.', '%', '.'], [(8, 8), (11, 2), (17, 1)], [False, False, True, False], 96, False, [False, True, False, True], 1048, 'East', (17, 2))
Element 3: (2, (17, 2), ['', '', '%', ''], [(9, 8), (12, 2), (16, 1)], [False, False, True, False], 94, False, [False, False, False, False], 1087, 'East', (18, 2))
Element 4: (2, (18, 2), ['', '', '.', '%'], [(10, 8), (13, 2), (15, 1)], [False, False, False, True], 92, False, [False, False, True, False], 1116, 'North', (18, 3))
Element 5: (2, (18, 3), ['%', '', '%', '%'], [(11, 8), (13, 3), (15, 2)], [True, False, True, True], 90, False, [False, False, False, False], 1145, 'South', (18, 2))
Element 6: (2, (18, 2), ['', '', '', '%'], [(12, 8), (13, 4), (15, 3)], [False, False, False, True], 88, False, [False, False, False, False], 1174, 'South', (18, 1))
Element 7: (2, (18, 1), ['', '%', '', '%'], [(13, 8), (14, 4), (15, 4)], [False, True, False, True], 86, False, [False, False, False, False], 1203, 'West', (17, 1))
Element 8: (2, (17, 1), ['', '%', '', ''], [(14, 8), (15, 4), (16, 4)], [False, True, False, False], 84, False, [False, False, False, False], 1222, 'West', (16, 1))
Element 9: (2, (16, 1), ['', '%', '', ''], [(15, 8), (16, 4), (17, 4)], [False, True, False, False], 82, False, [False, False, False, False], 1241, 'West', (15, 1))
Element 10: (2, (15, 1), ['%', '%', '', ''], [(16, 8), (16, 5), (17, 4)], [True, True, False, False], 80, False, [False, False, False, False], 1260, 'East', (16, 1))
Element 11: (2, (16, 1), ['', '%', '', ''], [(16, 7), (16, 6), (16, 4)], [False, True, False, False], 78, False, [False, False, False, False], 1279, 'East', (17, 1))
Element 12: (2, (17, 1), ['', '%', '', ''], [(16, 8), (17, 6), (16, 4)], [False, True, False, False], 76, False, [False, False, False, False], 1288, 'East', (18, 1))
Element 13: (2, (18, 1), ['', '%', '', '%'], [(15, 8), (18, 6), (15, 4)], [False, True, False, True], 74, False, [False, False, False, False], 1297, 'North', (18, 2))
Element 14: (2, (18, 2), ['', '', '', '%'], [(15, 9), (18, 7), (15, 3)], [False, False, False, True], 72, False, [False, False, False, False], 1316, 'West', (17, 2))
Element 15: (2, (17, 2), ['', '', '%', ''], [(15, 10), (18, 8), (15, 2)], [False, False, True, False], 70, False, [False, False, False, False], 1335, 'South', (17, 1))
