Element 1: (3, (18, 10), ['.', '.', '%', '%'], [(12, 4), (6, 8), (17, 6)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 9))
Element 2: (3, (18, 9), ['%', '.', '', '%'], [(13, 4), (7, 8), (18, 6)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (18, 8))
Element 3: (3, (18, 8), ['%', 'G', '', '%'], [(14, 4), (8, 8), (18, 7)], [True, False, False, True], 94, False, [False, False, False, False], 107, 'North', (18, 9))
Element 4: (3, (18, 9), ['%', 'G', '', '%'], [(15, 4), (9, 8), (18, 8)], [True, False, False, True], 92, False, [False, False, False, False], 126, 'North', (18, 10))
Element 5: (3, (18, 10), ['.', 'G', '%', '%'], [(16, 4), (10, 8), (18, 9)], [False, False, True, True], 90, False, [True, False, False, False], 145, 'West', (17, 10))
Element 6: (3, (17, 10), ['.', '%', '%', 'G'], [(17, 4), (11, 8), (18, 10)], [False, True, True, False], 88, False, [True, False, False, False], 174, 'West', (16, 10))
Element 7: (3, (16, 10), ['.', '%', '%', 'G'], [(16, 4), (12, 8), (17, 10)], [False, True, True, False], 86, False, [True, False, False, False], 193, 'West', (15, 10))
Element 8: (3, (15, 10), ['%', '.', '%', 'G'], [(16, 5), (13, 8), (16, 10)], [True, False, True, False], 84, False, [False, True, False, False], 222, 'South', (15, 9))
Element 9: (3, (15, 9), ['%', '.', 'G', '%'], [(16, 6), (14, 8), (15, 10)], [True, False, False, True], 82, False, [False, True, False, False], 241, 'South', (15, 8))
Element 10: (3, (15, 8), ['', '%', 'G', '.'], [(16, 7), (13, 8), (15, 9)], [False, True, False, False], 80, False, [False, False, False, True], 260, 'East', (16, 8))
Element 11: (3, (16, 8), ['G', '', '%', '%'], [(16, 6), (13, 9), (15, 8)], [False, False, True, True], 78, False, [False, False, False, False], 279, 'South', (16, 7))
Element 12: (3, (16, 7), ['%', '', 'G', '%'], [(15, 6), (13, 10), (16, 8)], [True, False, False, True], 76, False, [False, False, False, False], 298, 'South', (16, 6))
Element 13: (3, (16, 6), ['', '', 'G', ''], [(14, 6), (12, 10), (16, 7)], [False, False, False, False], 74, False, [False, False, False, False], 1307, 'East', (17, 6))
Element 14: (3, (17, 6), ['', '%', '%', ''], [(13, 6), (11, 10), (16, 8)], [False, True, True, False], 72, False, [False, False, False, False], 2316, 'East', (18, 6))
Element 15: (3, (18, 6), ['', '.', '', '%'], [(13, 7), (10, 10), (15, 8)], [False, False, False, True], 70, False, [False, True, False, False], 2335, 'South', (18, 5))
