Element 1: (0, (13, 3), ['%', '.', '.', '%'], [(3, 5), (7, 1), (10, 4)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (13, 4))
Element 2: (0, (13, 4), ['.', '', '.', '.'], [(3, 6), (8, 1), (11, 4)], [False, False, False, False], 96, False, [True, False, True, True], 39, 'East', (14, 4))
Element 3: (0, (14, 4), ['', '%', '%', '.'], [(4, 6), (9, 1), (12, 4)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (15, 4))
Element 4: (0, (15, 4), ['', '.', '%', '.'], [(5, 6), (10, 1), (13, 4)], [False, False, True, False], 92, False, [False, True, False, True], 107, 'East', (16, 4))
Element 5: (0, (16, 4), ['', '%', '.', '.'], [(6, 6), (11, 1), (13, 5)], [False, True, False, False], 90, False, [False, False, True, True], 1136, 'East', (17, 4))
Element 6: (0, (17, 4), ['', '%', '%', '%'], [(6, 7), (12, 1), (13, 6)], [False, True, True, True], 88, False, [False, False, False, False], 1175, 'West', (16, 4))
Element 7: (0, (16, 4), ['', '%', '.', ''], [(6, 8), (13, 1), (14, 6)], [False, True, False, False], 86, False, [False, False, True, False], 1204, 'North', (16, 5))
Element 8: (0, (16, 5), ['%', '', '.', '%'], [(7, 8), (13, 2), (15, 6)], [True, False, False, True], 84, False, [False, False, True, False], 1243, 'North', (16, 6))
Element 9: (0, (16, 6), ['', '', '.', '.'], [(8, 8), (12, 2), (14, 6)], [False, False, False, False], 82, False, [False, False, True, True], 1272, 'East', (17, 6))
Element 10: (0, (17, 6), ['', '%', '%', '.'], [(9, 8), (11, 2), (13, 6)], [False, True, True, False], 80, False, [False, False, False, True], 1301, 'East', (18, 6))
Element 11: (0, (18, 6), ['', '.', '.', '%'], [(10, 8), (10, 2), (13, 7)], [False, False, False, True], 78, False, [False, True, True, False], 1340, 'North', (18, 7))
Element 12: (0, (18, 7), ['%', '', '.', '%'], [(11, 8), (9, 2), (13, 8)], [True, False, False, True], 76, False, [False, False, True, False], 1379, 'North', (18, 8))
Element 13: (0, (18, 8), ['%', '', '.', '%'], [(12, 8), (8, 2), (14, 8)], [True, False, False, True], 74, False, [False, False, True, False], 1418, 'North', (18, 9))
Element 14: (0, (18, 9), ['%', '', '.', '%'], [(13, 8), (7, 2), (15, 8)], [True, False, False, True], 72, False, [False, False, True, False], 1447, 'North', (18, 10))
Element 15: (0, (18, 10), ['.', '', '%', '%'], [(13, 9), (6, 2), (16, 8)], [False, False, True, True], 70, False, [True, False, False, False], 1486, 'West', (17, 10))
Element 16: (0, (17, 10), ['.', '%', '%', ''], [(13, 10), (6, 3), (16, 7)], [False, True, True, False], 68, False, [True, False, False, False], 1525, 'West', (16, 10))
Element 17: (0, (16, 10), ['.', '%', '%', ''], [(12, 10), (6, 4), (16, 6)], [False, True, True, False], 66, False, [True, False, False, False], 2544, 'West', (15, 10))
Element 18: (0, (15, 10), ['%', '.', '%', ''], [(11, 10), (7, 4), (17, 6)], [True, False, True, False], 64, False, [False, True, False, False], 3563, 'South', (15, 9))
Element 19: #1#
