Element 1: (0, (15, 1), ['%', '%', '.', '.'], [(4, 2), (11, 2), (17, 2)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (16, 1))
Element 2: (0, (16, 1), ['', '%', '.', 'G'], [(4, 3), (11, 1), (17, 1)], [False, True, False, False], 96, False, [False, False, True, False], 1029, 'North', (16, 2))
Element 3: (0, (16, 2), ['.', '', '%', ''], [(4, 4), (12, 1), (18, 1)], [False, False, True, False], 94, False, [True, False, False, False], 1068, 'West', (15, 2))
Element 4: (0, (15, 2), ['%', '', '.', ''], [(5, 4), (13, 1), (18, 2)], [True, False, False, False], 92, False, [False, False, True, False], 1097, 'North', (15, 3))
Element 5: (0, (15, 3), ['%', '', '.', '%'], [(6, 4), (13, 2), (18, 3)], [True, False, False, True], 90, False, [False, False, True, False], 1136, 'North', (15, 4))
Element 6: (0, (15, 4), ['.', '', '%', '.'], [(7, 4), (13, 3), (18, 2)], [False, False, True, False], 88, False, [True, False, False, True], 1165, 'East', (16, 4))
Element 7: (0, (16, 4), ['', '%', '.', '.'], [(7, 5), (13, 4), (18, 1)], [False, True, False, False], 86, False, [False, False, True, True], 2184, 'East', (17, 4))
Element 8: (0, (17, 4), ['', '%', '%', '%'], [(6, 5), (14, 4), (17, 1)], [False, True, True, True], 84, False, [False, False, False, False], 2213, 'West', (16, 4))
Element 9: (0, (16, 4), ['G', '%', '.', ''], [(6, 6), (15, 4), (16, 1)], [False, True, False, False], 82, False, [False, False, True, False], 2222, 'North', (16, 5))
Element 10: (0, (16, 5), ['%', 'G', '.', '%'], [(6, 7), (16, 4), (16, 2)], [True, False, False, True], 80, False, [False, False, True, False], 2241, 'North', (16, 6))
Element 11: (0, (16, 6), ['.', '', '.', '.'], [(6, 8), (17, 4), (15, 2)], [False, False, False, False], 78, False, [True, False, True, True], 2260, 'East', (17, 6))
Element 12: (0, (17, 6), ['', '%', '%', '.'], [(7, 8), (16, 4), (15, 3)], [False, True, True, False], 76, False, [False, False, False, True], 2279, 'East', (18, 6))
Element 13: (0, (18, 6), ['', '.', '.', '%'], [(8, 8), (16, 5), (15, 4)], [False, False, False, True], 74, False, [False, True, True, False], 2298, 'North', (18, 7))
Element 14: (0, (18, 7), ['%', '', '.', '%'], [(9, 8), (16, 6), (16, 4)], [True, False, False, True], 72, False, [False, False, True, False], 2317, 'North', (18, 8))
Element 15: (0, (18, 8), ['%', '', '.', '%'], [(10, 8), (16, 7), (17, 4)], [True, False, False, True], 70, False, [False, False, True, False], 2346, 'North', (18, 9))
Element 16: (0, (18, 9), ['%', '', '.', '%'], [(11, 8), (16, 8), (16, 4)], [True, False, False, True], 68, False, [False, False, True, False], 2375, 'North', (18, 10))
Element 17: (0, (18, 10), ['.', '', '%', '%'], [(12, 8), (15, 8), (16, 5)], [False, False, True, True], 66, False, [True, False, False, False], 2404, 'West', (17, 10))
Element 18: (0, (17, 10), ['.', '%', '%', ''], [(13, 8), (15, 9), (16, 6)], [False, True, True, False], 64, False, [True, False, False, False], 2433, 'West', (16, 10))
Element 19: (0, (16, 10), ['G', '%', '%', ''], [(14, 8), (15, 10), (15, 6)], [False, True, True, False], 62, False, [False, False, False, False], 2472, 'East', (17, 10))
Element 20: (0, (17, 10), ['G', '%', '%', ''], [(15, 8), (16, 10), (14, 6)], [False, True, True, False], 60, False, [False, False, False, False], 2481, 'East', (18, 10))
Element 21: (0, (18, 10), ['G', '', '%', '%'], [(16, 8), (17, 10), (13, 6)], [False, False, True, True], 58, False, [False, False, False, False], 2490, 'South', (18, 9))
Element 22: (0, (18, 9), ['%', '', 'G', '%'], [(16, 7), (18, 10), (13, 7)], [True, False, False, True], 56, False, [False, False, False, False], 2499, 'South', (18, 8))
Element 23: (0, (18, 8), ['%', '', 'G', '%'], [(16, 6), (18, 9), (13, 8)], [True, False, False, True], 54, False, [False, False, False, False], 2498, 'South', (18, 7))
Element 24: (0, (18, 7), ['%', '', 'G', '%'], [(17, 6), (18, 8), (13, 9)], [True, False, False, True], 52, False, [False, False, False, False], 2507, 'South', (18, 6))
Element 25: (0, (18, 6), ['', '.', 'G', '%'], [(16, 6), (18, 7), (13, 10)], [False, False, False, True], 50, False, [False, True, False, False], 2516, 'South', (18, 5))
Element 26: (0, (18, 5), ['%', '%', 'G', '%'], [(16, 5), (18, 6), (12, 10)], [True, True, False, True], 48, False, [False, False, False, False], 3525, 'Stop', (18, 5))
Element 27: #1#
