Element 1: (2, (15, 2), ['%', '.', '.', '.'], [(17, 1), (9, 1), (18, 1)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (16, 2))
Element 2: (2, (16, 2), ['', 'G', '%', ''], [(16, 1), (10, 1), (18, 2)], [False, False, True, False], 96, False, [False, False, False, False], 48, 'East', (17, 2))
Element 3: (2, (17, 2), ['', '', '%', ''], [(15, 1), (11, 1), (18, 3)], [False, False, True, False], 94, False, [False, False, False, False], 1067, 'East', (18, 2))
Element 4: (2, (18, 2), ['', '', 'G', '%'], [(15, 2), (12, 1), (18, 3)], [False, False, False, True], 92, False, [False, False, False, False], 1076, 'South', (18, 1))
Element 5: (2, (18, 1), ['', '%', 'G', '%'], [(15, 3), (13, 1), (18, 2)], [False, True, False, True], 90, False, [False, False, False, False], 1095, 'West', (17, 1))
Element 6: (2, (17, 1), ['', '%', '', ''], [(15, 4), (13, 2), (18, 2)], [False, True, False, False], 88, False, [False, False, False, False], 1114, 'West', (16, 1))
Element 7: (2, (16, 1), ['', '%', '', ''], [(16, 4), (13, 3), (18, 3)], [False, True, False, False], 86, False, [False, False, False, False], 1133, 'West', (15, 1))
Element 8: (2, (15, 1), ['%', '%', '', ''], [(17, 4), (13, 4), (18, 2)], [True, True, False, False], 84, False, [False, False, False, False], 1152, 'East', (16, 1))
Element 9: (2, (16, 1), ['', '%', '', ''], [(16, 4), (14, 4), (18, 1)], [False, True, False, False], 82, False, [False, False, False, False], 1161, 'East', (17, 1))
Element 10: (2, (17, 1), ['', '%', '', ''], [(16, 5), (15, 4), (18, 2)], [False, True, False, False], 80, False, [False, False, False, False], 1170, 'East', (18, 1))
Element 11: (2, (18, 1), ['', '%', '', '%'], [(16, 6), (16, 4), (17, 2)], [False, True, False, True], 78, False, [False, False, False, False], 1179, 'North', (18, 2))
Element 12: (2, (18, 2), ['', '', '', '%'], [(17, 6), (17, 4), (17, 1)], [False, False, False, True], 76, False, [False, False, False, False], 1188, 'West', (17, 2))
