Element 1: (1, (3, 4), ['%', '%', '.', '.'], [(15, 4), (12, 1), (18, 7)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (4, 4))
Element 2: (1, (4, 4), ['', '.', '%', '.'], [(16, 4), (11, 1), (18, 8)], [False, False, True, False], 96, False, [False, True, False, True], 1038, 'East', (5, 4))
Element 3: (1, (5, 4), ['', '%', '%', '.'], [(17, 4), (11, 2), (18, 9)], [False, True, True, False], 94, False, [False, False, False, True], 1077, 'East', (6, 4))
Element 4: (1, (6, 4), ['', '.', '.', '.'], [(16, 4), (12, 2), (18, 10)], [False, False, False, False], 92, False, [False, True, True, True], 1106, 'East', (7, 4))
Element 5: (1, (7, 4), ['', '%', 'F', ''], [(16, 5), (13, 2), (17, 10)], [False, True, False, False], 90, False, [False, False, False, False], 1145, 'North', (7, 5))
Element 6: (1, (7, 5), ['.', '', '%', '%'], [(16, 6), (13, 3), (16, 10)], [False, False, True, True], 88, False, [True, False, False, False], 2174, 'West', (6, 5))
Element 7: (1, (6, 5), ['%', '', '.', ''], [(17, 6), (13, 4), (15, 10)], [True, False, False, False], 86, False, [False, False, True, False], 2213, 'North', (6, 6))
Element 8: (1, (6, 6), ['.', '', '.', '%'], [(18, 6), (13, 5), (15, 9)], [False, False, False, True], 84, False, [True, False, True, False], 2252, 'North', (6, 7))
Element 9: (1, (6, 7), ['%', '', '.', '%'], [(18, 5), (13, 6), (15, 8)], [True, False, False, True], 82, False, [False, False, True, False], 2291, 'North', (6, 8))
Element 10: (1, (6, 8), ['.', '', '.', '.'], [(18, 6), (14, 6), (16, 8)], [False, False, False, False], 80, False, [True, False, True, True], 2320, 'East', (7, 8))
Element 11: (1, (7, 8), ['', '%', '%', '.'], [(18, 7), (15, 6), (16, 7)], [False, True, True, False], 78, False, [False, False, False, True], 2349, 'East', (8, 8))
Element 12: (1, (8, 8), ['', '%', '%', '.'], [(18, 8), (16, 6), (16, 8)], [False, True, True, False], 76, False, [False, False, False, True], 2358, 'East', (9, 8))
Element 13: (1, (9, 8), ['', '', '%', '.'], [(18, 9), (17, 6), (15, 8)], [False, False, True, False], 74, False, [False, False, False, True], 2367, 'East', (10, 8))
Element 14: (1, (10, 8), ['', '', '%', '.'], [(18, 10), (18, 6), (14, 8)], [False, False, True, False], 72, False, [False, False, False, True], 2386, 'East', (11, 8))
Element 15: (1, (11, 8), ['', '%', '%', '.'], [(17, 10), (18, 7), (13, 8)], [False, True, True, False], 70, False, [False, False, False, True], 2405, 'East', (12, 8))
Element 16: (1, (12, 8), ['', '%', '%', ''], [(16, 10), (18, 8), (13, 9)], [False, True, True, False], 68, False, [False, False, False, False], 2424, 'East', (13, 8))
Element 17: (1, (13, 8), ['', '.', '', ''], [(15, 10), (18, 9), (13, 10)], [False, False, False, False], 66, False, [False, True, False, False], 2433, 'South', (13, 7))
Element 18: (1, (13, 7), ['%', '', '', '%'], [(15, 9), (18, 10), (12, 10)], [True, False, False, True], 64, False, [False, False, False, False], 3442, 'South', (13, 6))
Element 19: #1#
