Element 1: (3, (16, 8), ['.', '.', '%', '%'], [(4, 6), (13, 3), (14, 8)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (16, 7))
Element 2: (3, (16, 7), ['%', '.', '', '%'], [(5, 6), (13, 4), (15, 8)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (16, 6))
Element 3: (3, (16, 6), ['.', '.', '', '.'], [(6, 6), (14, 4), (15, 9)], [False, False, False, False], 94, False, [True, True, False, True], 107, 'East', (17, 6))
Element 4: (3, (17, 6), ['', '%', '%', '.'], [(6, 7), (15, 4), (15, 10)], [False, True, True, False], 92, False, [False, False, False, True], 146, 'East', (18, 6))
Element 5: (3, (18, 6), ['', '.', '.', '%'], [(6, 8), (16, 4), (16, 10)], [False, False, False, True], 90, False, [False, True, True, False], 185, 'North', (18, 7))
Element 6: (3, (18, 7), ['%', '', '.', '%'], [(7, 8), (17, 4), (17, 10)], [True, False, False, True], 88, False, [False, False, True, False], 224, 'North', (18, 8))
Element 7: (3, (18, 8), ['%', '', '.', '%'], [(8, 8), (16, 4), (18, 10)], [True, False, False, True], 86, False, [False, False, True, False], 253, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '', '%'], [(9, 8), (16, 5), (17, 10)], [True, False, False, True], 84, False, [False, False, False, False], 282, 'North', (18, 10))
Element 9: (3, (18, 10), ['', '', '%', '%'], [(10, 8), (16, 6), (16, 10)], [False, False, True, True], 82, False, [False, False, False, False], 291, 'West', (17, 10))
Element 10: (3, (17, 10), ['', '%', '%', ''], [(11, 8), (15, 6), (15, 10)], [False, True, True, False], 80, False, [False, False, False, False], 310, 'West', (16, 10))
Element 11: (3, (16, 10), ['', '%', '%', ''], [(12, 8), (14, 6), (15, 9)], [False, True, True, False], 78, False, [False, False, False, False], 329, 'West', (15, 10))
Element 12: (3, (15, 10), ['%', '', '%', ''], [(13, 8), (13, 6), (15, 8)], [True, False, True, False], 76, False, [False, False, False, False], 338, 'South', (15, 9))
Element 13: (3, (15, 9), ['%', '', '', '%'], [(13, 9), (13, 7), (16, 8)], [True, False, False, True], 74, False, [False, False, False, False], 357, 'South', (15, 8))
Element 14: (3, (15, 8), ['', '%', '', ''], [(13, 10), (13, 8), (16, 7)], [False, True, False, False], 72, False, [False, False, False, False], 366, 'West', (14, 8))
Element 15: (3, (14, 8), ['', '%', '%', ''], [(12, 10), (13, 9), (16, 6)], [False, True, True, False], 70, False, [False, False, False, False], 1365, 'West', (13, 8))
Element 16: (3, (13, 8), ['', '', '', ''], [(11, 10), (13, 10), (17, 6)], [False, False, False, False], 68, False, [False, False, False, False], 2364, 'North', (13, 9))
Element 17: (3, (13, 9), ['%', '', '', '%'], [(10, 10), (12, 10), (18, 6)], [True, False, False, True], 66, False, [False, False, False, False], 2373, 'North', (13, 10))
Element 18: (3, (13, 10), ['', '', '%', '%'], [(9, 10), (11, 10), (18, 5)], [False, False, True, True], 64, False, [False, False, False, False], 2392, 'West', (12, 10))
Element 19: (3, (12, 10), ['', '%', '%', ''], [(8, 10), (10, 10), (18, 6)], [False, True, True, False], 62, False, [False, False, False, False], 2401, 'West', (11, 10))
Element 20: (3, (11, 10), ['', '%', '%', ''], [(7, 10), (9, 10), (18, 7)], [False, True, True, False], 60, False, [False, False, False, False], 2410, 'West', (10, 10))
Element 21: (3, (10, 10), ['', '%', '%', ''], [(6, 10), (8, 10), (18, 8)], [False, True, True, False], 58, False, [False, False, False, False], 2419, 'West', (9, 10))
Element 22: (3, (9, 10), ['', '%', '%', ''], [(6, 9), (7, 10), (18, 9)], [False, True, True, False], 56, False, [False, False, False, False], 2428, 'West', (8, 10))
Element 23: (3, (8, 10), ['G', '%', '%', ''], [(6, 10), (7, 10), (18, 8)], [False, True, True, False], 54, False, [False, False, False, False], 2427, 'East', (9, 10))
Element 24: (3, (9, 10), ['', '%', '%', ''], [(6, 9), (6, 10), (18, 7)], [False, True, True, False], 52, False, [False, False, False, False], 2426, 'East', (10, 10))
Element 25: (3, (10, 10), ['', '%', '%', ''], [(6, 10), (6, 9), (18, 6)], [False, True, True, False], 50, False, [False, False, False, False], 2425, 'East', (11, 10))
Element 26: (3, (11, 10), ['', '%', '%', ''], [(7, 10), (6, 8), (17, 6)], [False, True, True, False], 48, False, [False, False, False, False], 2424, 'East', (12, 10))
Element 27: (3, (12, 10), ['', '%', '%', ''], [(8, 10), (5, 8), (16, 6)], [False, True, True, False], 46, False, [False, False, False, False], 2433, 'East', (13, 10))
Element 28: (3, (13, 10), ['', '', '%', '%'], [(9, 10), (4, 8), (16, 5)], [False, False, True, True], 44, False, [False, False, False, False], 2442, 'South', (13, 9))
Element 29: (3, (13, 9), ['%', '', '', '%'], [(10, 10), (4, 9), (16, 4)], [True, False, False, True], 42, False, [False, False, False, False], 2451, 'South', (13, 8))
Element 30: (3, (13, 8), ['', '', '', ''], [(11, 10), (4, 10), (17, 4)], [False, False, False, False], 40, False, [False, False, False, False], 2460, 'South', (13, 7))
Element 31: (3, (13, 7), ['%', '', '', '%'], [(11, 10), (3, 10), (16, 4)], [True, False, False, True], 38, False, [False, False, False, False], 2469, 'South', (13, 6))
Element 32: (3, (13, 6), ['%', '.', '', ''], [(11, 10), (2, 10), (15, 4)], [True, False, False, False], 36, False, [False, True, False, False], 2478, 'South', (13, 5))
Element 33: (3, (13, 5), ['%', '', '', '%'], [(11, 10), (1, 10), (15, 3)], [True, False, False, True], 34, False, [False, False, False, False], 2507, 'South', (13, 4))
Element 34: (3, (13, 4), ['.', '', '', ''], [(11, 10), (1, 9), (15, 2)], [False, False, False, False], 32, False, [True, False, False, False], 2526, 'West', (12, 4))
Element 35: (3, (12, 4), ['.', '%', '%', ''], [(11, 10), (1, 8), (16, 2)], [False, True, True, False], 30, False, [True, False, False, False], 2555, 'West', (11, 4))
Element 36: (3, (11, 4), ['.', '%', '%', ''], [(11, 10), (1, 7), (17, 2)], [False, True, True, False], 28, False, [True, False, False, False], 2584, 'West', (10, 4))
Element 37: (3, (10, 4), ['.', '%', '%', ''], [(11, 10), (1, 6), (17, 1)], [False, True, True, False], 26, False, [True, False, False, False], 2613, 'West', (9, 4))
Element 38: (3, (9, 4), ['', '%', '%', ''], [(11, 10), (2, 6), (18, 1)], [False, True, True, False], 24, False, [False, False, False, False], 2642, 'West', (8, 4))
Element 39: (3, (8, 4), ['.', '%', '%', ''], [(11, 10), (3, 6), (18, 2)], [False, True, True, False], 22, False, [True, False, False, False], 2641, 'West', (7, 4))
