Element 1: (2, (13, 3), ['%', '.', '.', '%'], [(4, 10), (9, 2), (15, 10)], [True, False, False, True], 98, False, [False, True, True, False], 19, 'North', (13, 4))
Element 2: (2, (13, 4), ['.', '', '.', '.'], [(4, 9), (10, 2), (16, 10)], [False, False, False, False], 96, False, [True, False, True, True], 58, 'East', (14, 4))
Element 3: (2, (14, 4), ['', '%', '%', '.'], [(4, 8), (11, 2), (17, 10)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (15, 4))
Element 4: (2, (15, 4), ['', '.', '%', '.'], [(5, 8), (11, 1), (18, 10)], [False, False, True, False], 92, False, [False, True, False, True], 1126, 'East', (16, 4))
Element 5: (2, (16, 4), ['', '%', '.', '.'], [(6, 8), (12, 1), (18, 9)], [False, True, False, False], 90, False, [False, False, True, True], 1165, 'East', (17, 4))
Element 6: (2, (17, 4), ['', '%', '%', '%'], [(7, 8), (13, 1), (18, 8)], [False, True, True, True], 88, False, [False, False, False, False], 1204, 'West', (16, 4))
Element 7: (2, (16, 4), ['', '%', '.', ''], [(8, 8), (13, 2), (18, 7)], [False, True, False, False], 86, False, [False, False, True, False], 1233, 'North', (16, 5))
Element 8: (2, (16, 5), ['%', '', '.', '%'], [(9, 8), (12, 2), (18, 6)], [True, False, False, True], 84, False, [False, False, True, False], 1272, 'North', (16, 6))
Element 9: (2, (16, 6), ['.', '', '.', '.'], [(10, 8), (13, 2), (18, 5)], [False, False, False, False], 82, False, [True, False, True, True], 1301, 'East', (17, 6))
Element 10: (2, (17, 6), ['', '%', '%', 'G'], [(11, 8), (13, 3), (18, 6)], [False, True, True, False], 80, False, [False, False, False, False], 1320, 'West', (16, 6))
Element 11: (2, (16, 6), ['.', '', '.', 'G'], [(12, 8), (13, 4), (17, 6)], [False, False, False, False], 78, False, [True, False, True, False], 1329, 'North', (16, 7))
Element 12: (2, (16, 7), ['%', 'G', '.', '%'], [(13, 8), (13, 5), (16, 6)], [True, False, False, True], 76, False, [False, False, True, False], 1358, 'North', (16, 8))
Element 13: (2, (16, 8), ['.', '', '%', '%'], [(14, 8), (13, 6), (15, 6)], [False, False, True, True], 74, False, [True, False, False, False], 1397, 'West', (15, 8))
Element 14: (2, (15, 8), ['', '%', '.', ''], [(13, 8), (13, 7), (14, 6)], [False, True, False, False], 72, False, [False, False, True, False], 1426, 'North', (15, 9))
Element 15: (2, (15, 9), ['%', '', '', '%'], [(13, 9), (13, 8), (13, 6)], [True, False, False, True], 70, False, [False, False, False, False], 1445, 'North', (15, 10))
Element 16: (2, (15, 10), ['%', '', '%', ''], [(13, 10), (14, 8), (13, 7)], [True, False, True, False], 68, False, [False, False, False, False], 1454, 'East', (16, 10))
Element 17: (2, (16, 10), ['', '%', '%', ''], [(12, 10), (15, 8), (13, 8)], [False, True, True, False], 66, False, [False, False, False, False], 2453, 'East', (17, 10))
Element 18: (2, (17, 10), ['', '%', '%', ''], [(11, 10), (16, 8), (14, 8)], [False, True, True, False], 64, False, [False, False, False, False], 3452, 'East', (18, 10))
Element 19: (2, (18, 10), ['', '', '%', '%'], [(10, 10), (16, 7), (15, 8)], [False, False, True, True], 62, False, [False, False, False, False], 3461, 'South', (18, 9))
Element 20: (2, (18, 9), ['%', '', '', '%'], [(9, 10), (16, 6), (16, 8)], [True, False, False, True], 60, False, [False, False, False, False], 3470, 'South', (18, 8))
Element 21: (2, (18, 8), ['%', '', '', '%'], [(8, 10), (17, 6), (16, 7)], [True, False, False, True], 58, False, [False, False, False, False], 3479, 'South', (18, 7))
Element 22: (2, (18, 7), ['%', 'G', '', '%'], [(7, 10), (18, 6), (16, 8)], [True, False, False, True], 56, False, [False, False, False, False], 3488, 'North', (18, 8))
Element 23: (2, (18, 8), ['%', 'G', '', '%'], [(6, 10), (18, 7), (15, 8)], [True, False, False, True], 54, False, [False, False, False, False], 3497, 'North', (18, 9))
Element 24: (2, (18, 9), ['%', 'G', '', '%'], [(6, 9), (18, 8), (15, 9)], [True, False, False, True], 52, False, [False, False, False, False], 3506, 'North', (18, 10))
Element 25: (2, (18, 10), ['', 'G', '%', '%'], [(6, 10), (18, 9), (15, 8)], [False, False, True, True], 50, False, [False, False, False, False], 3505, 'West', (17, 10))
Element 26: (2, (17, 10), ['', '%', '%', 'G'], [(7, 10), (18, 10), (14, 8)], [False, True, True, False], 48, False, [False, False, False, False], 3504, 'West', (16, 10))
Element 27: (2, (16, 10), ['', '%', '%', 'G'], [(8, 10), (17, 10), (13, 8)], [False, True, True, False], 46, False, [False, False, False, False], 3503, 'West', (15, 10))
Element 28: (2, (15, 10), ['%', '', '%', 'G'], [(9, 10), (16, 10), (13, 9)], [True, False, True, False], 44, False, [False, False, False, False], 3502, 'South', (15, 9))
Element 29: (2, (15, 9), ['%', '', 'G', '%'], [(10, 10), (15, 10), (13, 10)], [True, False, False, True], 42, False, [False, False, False, False], 3501, 'South', (15, 8))
Element 30: (2, (15, 8), ['', '%', 'G', ''], [(11, 10), (15, 9), (12, 10)], [False, True, False, False], 40, False, [False, False, False, False], 3500, 'West', (14, 8))
Element 31: (2, (14, 8), ['', '%', '%', ''], [(12, 10), (15, 10), (13, 10)], [False, True, True, False], 38, False, [False, False, False, False], 3499, 'West', (13, 8))
Element 32: (2, (13, 8), ['', '', 'G', ''], [(13, 10), (16, 10), (13, 9)], [False, False, False, False], 36, False, [False, False, False, False], 3498, 'South', (13, 7))
Element 33: (2, (13, 7), ['%', '', 'G', '%'], [(13, 9), (17, 10), (13, 8)], [True, False, False, True], 34, False, [False, False, False, False], 3497, 'South', (13, 6))
Element 34: (2, (13, 6), ['%', '', '', ''], [(13, 8), (18, 10), (12, 8)], [True, False, False, False], 32, False, [False, False, False, False], 3496, 'East', (14, 6))
Element 35: (2, (14, 6), ['', '%', '%', ''], [(13, 7), (18, 9), (11, 8)], [False, True, True, False], 30, False, [False, False, False, False], 3495, 'East', (15, 6))
Element 36: (2, (15, 6), ['', '%', '%', ''], [(13, 6), (18, 8), (10, 8)], [False, True, True, False], 28, False, [False, False, False, False], 3494, 'West', (14, 6))
Element 37: (2, (14, 6), ['', '%', '%', ''], [(13, 5), (18, 7), (10, 7)], [False, True, True, False], 26, False, [False, False, False, False], 3493, 'West', (13, 6))
Element 38: (2, (13, 6), ['%', '', '', ''], [(13, 4), (18, 6), (10, 6)], [True, False, False, False], 24, False, [False, False, False, False], 3492, 'South', (13, 5))
Element 39: (2, (13, 5), ['%', '', '', '%'], [(12, 4), (18, 5), (11, 6)], [True, False, False, True], 22, False, [False, False, False, False], 3511, 'North', (13, 6))
Element 40: (2, (13, 6), ['%', '', '', ''], [(11, 4), (18, 6), (10, 6)], [True, False, False, False], 20, False, [False, False, False, False], 3520, 'North', (13, 7))
Element 41: (2, (13, 7), ['%', '', '', '%'], [(10, 4), (17, 6), (9, 6)], [True, False, False, True], 18, False, [False, False, False, False], 3529, 'North', (13, 8))
Element 42: (2, (13, 8), ['', '', '', ''], [(9, 4), (16, 6), (8, 6)], [False, False, False, False], 16, False, [False, False, False, False], 3548, 'West', (12, 8))
Element 43: (2, (12, 8), ['', '%', '%', ''], [(8, 4), (16, 5), (9, 6)], [False, True, True, False], 14, False, [False, False, False, False], 3547, 'West', (11, 8))
Element 44: (2, (11, 8), ['', '%', '%', ''], [(7, 4), (16, 4), (9, 7)], [False, True, True, False], 12, False, [False, False, False, False], 3556, 'West', (10, 8))
Element 45: #1#
