Element 1: (2, (6, 9), ['%', '.', '.', '%'], [(14, 6), (1, 9), (17, 10)], [True, False, False, True], 98, False, [False, True, True, False], 19, 'North', (6, 10))
Element 2: (2, (6, 10), ['%', '', '%', '.'], [(15, 6), (1, 10), (18, 10)], [True, False, True, False], 96, False, [False, False, False, True], 58, 'East', (7, 10))
Element 3: (2, (7, 10), ['', '%', '%', '.'], [(16, 6), (2, 10), (18, 9)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (8, 10))
Element 4: (2, (8, 10), ['', '%', '%', '.'], [(17, 6), (3, 10), (18, 8)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (9, 10))
Element 5: (2, (9, 10), ['', '%', '%', '.'], [(18, 6), (4, 10), (18, 7)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (10, 10))
Element 6: (2, (10, 10), ['', '%', '%', 'F'], [(18, 5), (4, 9), (18, 8)], [False, True, True, False], 88, False, [False, False, False, False], 204, 'East', (11, 10))
Element 7: (2, (11, 10), ['', '%', '%', 'F'], [(18, 6), (4, 8), (18, 9)], [False, True, True, False], 86, False, [False, False, False, False], 1213, 'East', (12, 10))
Element 8: (2, (12, 10), ['', '%', '%', '.'], [(18, 7), (5, 8), (18, 10)], [False, True, True, False], 84, False, [False, False, False, True], 2222, 'East', (13, 10))
Element 9: (2, (13, 10), ['', '.', '%', '%'], [(18, 8), (6, 8), (17, 10)], [False, False, True, True], 82, False, [False, True, False, False], 2241, 'South', (13, 9))
Element 10: (2, (13, 9), ['%', '.', '', '%'], [(18, 9), (7, 8), (16, 10)], [True, False, False, True], 80, False, [False, True, False, False], 2270, 'South', (13, 8))
Element 11: (2, (13, 8), ['.', '.', '', '.'], [(18, 10), (8, 8), (15, 10)], [False, False, False, False], 78, False, [True, True, False, True], 2299, 'East', (14, 8))
Element 12: (2, (14, 8), ['', '%', '%', '.'], [(17, 10), (9, 8), (15, 9)], [False, True, True, False], 76, False, [False, False, False, True], 2328, 'East', (15, 8))
Element 13: (2, (15, 8), ['', '%', '', '.'], [(16, 10), (10, 8), (15, 10)], [False, True, False, False], 74, False, [False, False, False, True], 2347, 'East', (16, 8))
Element 14: (2, (16, 8), ['', '.', '%', '%'], [(15, 10), (11, 8), (15, 9)], [False, False, True, True], 72, False, [False, True, False, False], 2366, 'South', (16, 7))
Element 15: (2, (16, 7), ['%', '', '', '%'], [(15, 9), (12, 8), (15, 10)], [True, False, False, True], 70, False, [False, False, False, False], 2385, 'South', (16, 6))
Element 16: (2, (16, 6), ['', '.', '', ''], [(15, 8), (13, 8), (15, 10)], [False, False, False, False], 68, False, [False, True, False, False], 2384, 'South', (16, 5))
Element 17: (2, (16, 5), ['%', '.', '', '%'], [(16, 8), (13, 7), (16, 10)], [True, False, False, True], 66, False, [False, True, False, False], 2403, 'South', (16, 4))
Element 18: (2, (16, 4), ['.', '%', '', '.'], [(16, 7), (13, 6), (17, 10)], [False, True, False, False], 64, False, [True, False, False, True], 2412, 'East', (17, 4))
Element 19: (2, (17, 4), ['', '%', '%', '%'], [(16, 8), (13, 5), (18, 10)], [False, True, True, True], 62, False, [False, False, False, False], 2431, 'West', (16, 4))
Element 20: (2, (16, 4), ['.', '%', '', ''], [(15, 8), (13, 4), (18, 9)], [False, True, False, False], 60, False, [True, False, False, False], 2440, 'West', (15, 4))
Element 21: (2, (15, 4), ['G', '.', '%', ''], [(14, 8), (14, 4), (18, 8)], [False, False, True, False], 58, False, [False, True, False, False], 2459, 'South', (15, 3))
Element 22: (2, (15, 3), ['%', '.', 'G', '%'], [(13, 8), (15, 4), (18, 7)], [True, False, False, True], 56, False, [False, True, False, False], 2468, 'South', (15, 2))
Element 23: (2, (15, 2), ['%', '.', '', '.'], [(13, 9), (16, 4), (18, 6)], [True, False, False, False], 54, False, [False, True, False, True], 2477, 'East', (16, 2))
Element 24: (2, (16, 2), ['', '.', '%', '.'], [(13, 10), (17, 4), (18, 5)], [False, False, True, False], 52, False, [False, True, False, True], 2486, 'East', (17, 2))
Element 25: (2, (17, 2), ['', '.', '%', ''], [(12, 10), (16, 4), (18, 6)], [False, False, True, False], 50, False, [False, True, False, False], 2495, 'South', (17, 1))
Element 26: (2, (17, 1), ['.', '%', '', '.'], [(11, 10), (16, 5), (17, 6)], [False, True, False, False], 48, False, [True, False, False, True], 2504, 'East', (18, 1))
Element 27: (2, (18, 1), ['', '%', '', '%'], [(10, 10), (16, 4), (16, 6)], [False, True, False, True], 46, False, [False, False, False, False], 2513, 'North', (18, 2))
Element 28: (2, (18, 2), ['', '', '.', '%'], [(9, 10), (15, 4), (16, 7)], [False, False, False, True], 44, False, [False, False, True, False], 2512, 'North', (18, 3))
Element 29: (2, (18, 3), ['%', '', '%', '%'], [(8, 10), (15, 3), (16, 8)], [True, False, True, True], 42, False, [False, False, False, False], 2521, 'South', (18, 2))
Element 30: (2, (18, 2), ['', '', '', '%'], [(7, 10), (15, 2), (15, 8)], [False, False, False, True], 40, False, [False, False, False, False], 2520, 'South', (18, 1))
Element 31: (2, (18, 1), ['', '%', '', '%'], [(6, 10), (15, 1), (15, 9)], [False, True, False, True], 38, False, [False, False, False, False], 2529, 'West', (17, 1))
