Element 1: (2, (13, 6), ['%', '.', '.', '.'], [(10, 1), (9, 8), (18, 3)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (14, 6))
Element 2: (2, (14, 6), ['', '%', '%', '.'], [(11, 1), (10, 8), (18, 2)], [False, True, True, False], 96, False, [False, False, False, True], 1038, 'East', (15, 6))
Element 3: (2, (15, 6), ['', '%', '%', '.'], [(12, 1), (11, 8), (18, 1)], [False, True, True, False], 94, False, [False, False, False, True], 1077, 'East', (16, 6))
Element 4: (2, (16, 6), ['', '.', '.', '.'], [(13, 1), (12, 8), (17, 1)], [False, False, False, False], 92, False, [False, True, True, True], 1116, 'East', (17, 6))
Element 5: (2, (17, 6), ['', '%', '%', '.'], [(13, 2), (13, 8), (17, 2)], [False, True, True, False], 90, False, [False, False, False, True], 1155, 'East', (18, 6))
Element 6: (2, (18, 6), ['', '.', '.', '%'], [(13, 3), (14, 8), (16, 2)], [False, False, False, True], 88, False, [False, True, True, False], 1194, 'North', (18, 7))
Element 7: (2, (18, 7), ['%', '', '.', '%'], [(13, 4), (15, 8), (16, 1)], [True, False, False, True], 86, False, [False, False, True, False], 1233, 'North', (18, 8))
Element 8: (2, (18, 8), ['%', '', '.', '%'], [(14, 4), (16, 8), (15, 1)], [True, False, False, True], 84, False, [False, False, True, False], 1272, 'North', (18, 9))
Element 9: (2, (18, 9), ['%', '', '.', '%'], [(15, 4), (16, 7), (15, 2)], [True, False, False, True], 82, False, [False, False, True, False], 1311, 'North', (18, 10))
Element 10: (2, (18, 10), ['.', '', '%', '%'], [(16, 4), (16, 6), (15, 3)], [False, False, True, True], 80, False, [True, False, False, False], 1340, 'West', (17, 10))
Element 11: (2, (17, 10), ['.', '%', '%', ''], [(17, 4), (16, 5), (15, 4)], [False, True, True, False], 78, False, [True, False, False, False], 1369, 'West', (16, 10))
Element 12: (2, (16, 10), ['.', '%', '%', ''], [(17, 4), (16, 6), (16, 4)], [False, True, True, False], 76, False, [True, False, False, False], 1378, 'West', (15, 10))
Element 13: (2, (15, 10), ['%', '.', '%', ''], [(16, 4), (17, 6), (16, 5)], [True, False, True, False], 74, False, [False, True, False, False], 1387, 'South', (15, 9))
Element 14: (2, (15, 9), ['%', '', '', '%'], [(16, 4), (18, 6), (16, 6)], [True, False, False, True], 72, False, [False, False, False, False], 1396, 'South', (15, 8))
Element 15: (2, (15, 8), ['', '%', '', ''], [(15, 4), (18, 5), (17, 6)], [False, True, False, False], 70, False, [False, False, False, False], 1405, 'East', (16, 8))
Element 16: (2, (16, 8), ['', '', '%', '%'], [(14, 4), (18, 5), (18, 6)], [False, False, True, True], 68, False, [False, False, False, False], 1404, 'South', (16, 7))
Element 17: (2, (16, 7), ['%', '', '', '%'], [(13, 4), (18, 6), (18, 7)], [True, False, False, True], 66, False, [False, False, False, False], 1403, 'North', (16, 8))
Element 18: (2, (16, 8), ['', '', '%', '%'], [(13, 5), (18, 6), (18, 8)], [False, False, True, True], 64, False, [False, False, False, False], 1412, 'West', (15, 8))
Element 19: (2, (15, 8), ['', '%', '', ''], [(13, 6), (17, 6), (18, 9)], [False, True, False, False], 62, False, [False, False, False, False], 1411, 'West', (14, 8))
Element 20: (2, (14, 8), ['', '%', '%', ''], [(13, 7), (16, 6), (18, 10)], [False, True, True, False], 60, False, [False, False, False, False], 1420, 'West', (13, 8))
Element 21: (2, (13, 8), ['', '', '.', ''], [(13, 6), (15, 6), (17, 10)], [False, False, False, False], 58, False, [False, False, True, False], 1419, 'North', (13, 9))
Element 22: (2, (13, 9), ['%', '', '.', '%'], [(14, 6), (16, 6), (16, 10)], [True, False, False, True], 56, False, [False, False, True, False], 1428, 'North', (13, 10))
Element 23: (2, (13, 10), ['F', '', '%', '%'], [(15, 6), (16, 7), (15, 10)], [False, False, True, True], 54, False, [False, False, False, False], 1437, 'West', (12, 10))
Element 24: (2, (12, 10), ['F', '%', '%', ''], [(16, 6), (16, 8), (15, 9)], [False, True, True, False], 52, False, [False, False, False, False], 2436, 'West', (11, 10))
Element 25: (2, (11, 10), ['.', '%', '%', ''], [(17, 6), (16, 7), (15, 8)], [False, True, True, False], 50, False, [True, False, False, False], 3435, 'West', (10, 10))
Element 26: (2, (10, 10), ['.', '%', '%', ''], [(18, 6), (16, 8), (16, 8)], [False, True, True, False], 48, False, [True, False, False, False], 3444, 'West', (9, 10))
Element 27: (2, (9, 10), ['.', '%', '%', ''], [(18, 7), (15, 8), (16, 7)], [False, True, True, False], 46, False, [True, False, False, False], 3453, 'West', (8, 10))
Element 28: (2, (8, 10), ['.', '%', '%', ''], [(18, 8), (14, 8), (16, 8)], [False, True, True, False], 44, False, [True, False, False, False], 3462, 'West', (7, 10))
Element 29: (2, (7, 10), ['.', '%', '%', ''], [(18, 9), (13, 8), (15, 8)], [False, True, True, False], 42, False, [True, False, False, False], 3471, 'West', (6, 10))
Element 30: (2, (6, 10), ['%', '.', '%', ''], [(18, 10), (13, 9), (14, 8)], [True, False, True, False], 40, False, [False, True, False, False], 3480, 'South', (6, 9))
Element 31: (2, (6, 9), ['%', '.', '', '%'], [(17, 10), (13, 10), (13, 8)], [True, False, False, True], 38, False, [False, True, False, False], 3489, 'South', (6, 8))
Element 32: (2, (6, 8), ['.', '.', '', '.'], [(16, 10), (12, 10), (13, 9)], [False, False, False, False], 36, False, [True, True, False, True], 3498, 'East', (7, 8))
Element 33: (2, (7, 8), ['', '%', '%', ''], [(15, 10), (11, 10), (13, 10)], [False, True, True, False], 34, False, [False, False, False, False], 3507, 'East', (8, 8))
Element 34: (2, (8, 8), ['', '%', '%', ''], [(15, 9), (10, 10), (12, 10)], [False, True, True, False], 32, False, [False, False, False, False], 3506, 'East', (9, 8))
