Element 1: (2, (11, 8), ['.', '%', '%', '.'], [(13, 2), (1, 9), (13, 1)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (12, 8))
Element 2: (2, (12, 8), ['', '%', '%', '.'], [(13, 3), (1, 10), (12, 1)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (13, 8))
Element 3: (2, (13, 8), ['', '.', '.', '.'], [(13, 4), (2, 10), (11, 1)], [False, False, False, False], 94, False, [False, True, True, True], 1087, 'East', (14, 8))
Element 4: (2, (14, 8), ['', '%', '%', '.'], [(14, 4), (3, 10), (11, 2)], [False, True, True, False], 92, False, [False, False, False, True], 1126, 'East', (15, 8))
Element 5: (2, (15, 8), ['', '%', '.', '.'], [(15, 4), (4, 10), (10, 2)], [False, True, False, False], 90, False, [False, False, True, True], 1165, 'East', (16, 8))
Element 6: (2, (16, 8), ['', '.', '%', '%'], [(16, 4), (4, 9), (10, 1)], [False, False, True, True], 88, False, [False, True, False, False], 1204, 'South', (16, 7))
Element 7: (2, (16, 7), ['%', '.', '', '%'], [(17, 4), (4, 8), (9, 1)], [True, False, False, True], 86, False, [False, True, False, False], 1243, 'South', (16, 6))
Element 8: (2, (16, 6), ['.', '.', '', '.'], [(16, 4), (5, 8), (9, 2)], [False, False, False, False], 84, False, [True, True, False, True], 1272, 'East', (17, 6))
Element 9: (2, (17, 6), ['', '%', '%', '.'], [(16, 5), (6, 8), (8, 2)], [False, True, True, False], 82, False, [False, False, False, True], 1311, 'East', (18, 6))
Element 10: (2, (18, 6), ['', '.', '.', '%'], [(16, 6), (7, 8), (8, 1)], [False, False, False, True], 80, False, [False, True, True, False], 1340, 'North', (18, 7))
Element 11: (2, (18, 7), ['%', '', '.', '%'], [(15, 6), (8, 8), (7, 1)], [True, False, False, True], 78, False, [False, False, True, False], 1379, 'North', (18, 8))
Element 12: (2, (18, 8), ['%', '', '.', '%'], [(14, 6), (9, 8), (7, 2)], [True, False, False, True], 76, False, [False, False, True, False], 1418, 'North', (18, 9))
Element 13: (2, (18, 9), ['%', '', '.', '%'], [(13, 6), (10, 8), (6, 2)], [True, False, False, True], 74, False, [False, False, True, False], 1457, 'North', (18, 10))
Element 14: (2, (18, 10), ['.', '', '%', '%'], [(13, 7), (11, 8), (6, 3)], [False, False, True, True], 72, False, [True, False, False, False], 1486, 'West', (17, 10))
Element 15: (2, (17, 10), ['.', '%', '%', ''], [(13, 8), (12, 8), (6, 4)], [False, True, True, False], 70, False, [True, False, False, False], 1505, 'West', (16, 10))
Element 16: (2, (16, 10), ['.', '%', '%', ''], [(13, 9), (13, 8), (7, 4)], [False, True, True, False], 68, False, [True, False, False, False], 1534, 'West', (15, 10))
Element 17: (2, (15, 10), ['%', '.', '%', ''], [(13, 10), (14, 8), (7, 5)], [True, False, True, False], 66, False, [False, True, False, False], 2553, 'South', (15, 9))
Element 18: (2, (15, 9), ['%', 'G', '', '%'], [(12, 10), (15, 8), (6, 5)], [True, False, False, True], 64, False, [False, False, False, False], 3572, 'North', (15, 10))
Element 19: #1#
