Element 1: (1, (6, 2), ['%', '.', '.', '.'], [(9, 8), (9, 1), (18, 6)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (7, 2))
Element 2: (1, (7, 2), ['', '.', '%', '.'], [(10, 8), (10, 1), (18, 7)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (8, 2))
Element 3: (1, (8, 2), ['', '.', '%', '.'], [(11, 8), (11, 1), (18, 8)], [False, False, True, False], 94, False, [False, True, False, True], 1077, 'East', (9, 2))
Element 4: (1, (9, 2), ['', '', '%', '.'], [(12, 8), (12, 1), (18, 9)], [False, False, True, False], 92, False, [False, False, False, True], 1116, 'East', (10, 2))
Element 5: (1, (10, 2), ['', '', '%', '.'], [(13, 8), (13, 1), (18, 10)], [False, False, True, False], 90, False, [False, False, False, True], 1155, 'East', (11, 2))
Element 6: (1, (11, 2), ['', '', '%', '.'], [(14, 8), (13, 2), (17, 10)], [False, False, True, False], 88, False, [False, False, False, True], 1194, 'East', (12, 2))
Element 7: (1, (12, 2), ['', '', '%', ''], [(15, 8), (13, 3), (16, 10)], [False, False, True, False], 86, False, [False, False, False, False], 1233, 'East', (13, 2))
Element 8: (1, (13, 2), ['', '', '', '%'], [(16, 8), (13, 4), (15, 10)], [False, False, False, True], 84, False, [False, False, False, False], 1262, 'North', (13, 3))
Element 9: (1, (13, 3), ['%', '', '', '%'], [(16, 7), (14, 4), (15, 9)], [True, False, False, True], 82, False, [False, False, False, False], 1291, 'North', (13, 4))
Element 10: (1, (13, 4), ['.', '', '.', ''], [(16, 6), (15, 4), (15, 8)], [False, False, False, False], 80, False, [True, False, True, False], 1310, 'North', (13, 5))
Element 11: (1, (13, 5), ['%', '', '.', '%'], [(17, 6), (16, 4), (16, 8)], [True, False, False, True], 78, False, [False, False, True, False], 1339, 'North', (13, 6))
Element 12: (1, (13, 6), ['%', '', '.', '.'], [(18, 6), (17, 4), (16, 7)], [True, False, False, False], 76, False, [False, False, True, True], 1358, 'East', (14, 6))
Element 13: (1, (14, 6), ['', '%', '%', '.'], [(18, 5), (16, 4), (16, 6)], [False, True, True, False], 74, False, [False, False, False, True], 1377, 'East', (15, 6))
Element 14: (1, (15, 6), ['', '%', '%', ''], [(18, 6), (16, 5), (17, 6)], [False, True, True, False], 72, False, [False, False, False, False], 1396, 'East', (16, 6))
Element 15: (1, (16, 6), ['', '', '', 'G'], [(18, 7), (16, 4), (17, 6)], [False, False, False, False], 70, False, [False, False, False, False], 1395, 'North', (16, 7))
Element 16: (1, (16, 7), ['%', 'G', '', '%'], [(18, 8), (15, 4), (16, 6)], [True, False, False, True], 68, False, [False, False, False, False], 1394, 'North', (16, 8))
Element 17: (1, (16, 8), ['', '', '%', '%'], [(18, 9), (15, 3), (15, 6)], [False, False, True, True], 66, False, [False, False, False, False], 1403, 'West', (15, 8))
Element 18: (1, (15, 8), ['', '%', '', ''], [(18, 10), (15, 2), (14, 6)], [False, True, False, False], 64, False, [False, False, False, False], 1412, 'North', (15, 9))
Element 19: (1, (15, 9), ['%', '', '', '%'], [(17, 10), (16, 2), (13, 6)], [True, False, False, True], 62, False, [False, False, False, False], 1421, 'North', (15, 10))
Element 20: (1, (15, 10), ['%', '', '%', 'G'], [(16, 10), (17, 2), (13, 7)], [True, False, True, False], 60, False, [False, False, False, False], 1440, 'South', (15, 9))
Element 21: (1, (15, 9), ['%', '', 'G', '%'], [(15, 10), (17, 1), (13, 8)], [True, False, False, True], 58, False, [False, False, False, False], 1449, 'South', (15, 8))
Element 22: (1, (15, 8), ['', '%', 'G', ''], [(15, 9), (18, 1), (13, 9)], [False, True, False, False], 56, False, [False, False, False, False], 1468, 'West', (14, 8))
Element 23: (1, (14, 8), ['', '%', '%', ''], [(15, 10), (18, 2), (13, 10)], [False, True, True, False], 54, False, [False, False, False, False], 1477, 'West', (13, 8))
Element 24: (1, (13, 8), ['', '', '', ''], [(16, 10), (18, 3), (12, 10)], [False, False, False, False], 52, False, [False, False, False, False], 2486, 'North', (13, 9))
Element 25: (1, (13, 9), ['%', '', '', '%'], [(17, 10), (18, 2), (11, 10)], [True, False, False, True], 50, False, [False, False, False, False], 3485, 'North', (13, 10))
Element 26: (1, (13, 10), ['', '', '%', '%'], [(18, 10), (18, 1), (10, 10)], [False, False, True, True], 48, False, [False, False, False, False], 3494, 'West', (12, 10))
Element 27: (1, (12, 10), ['', '%', '%', ''], [(18, 9), (17, 1), (9, 10)], [False, True, True, False], 46, False, [False, False, False, False], 3503, 'West', (11, 10))
Element 28: (1, (11, 10), ['', '%', '%', ''], [(18, 8), (16, 1), (8, 10)], [False, True, True, False], 44, False, [False, False, False, False], 3522, 'West', (10, 10))
Element 29: (1, (10, 10), ['', '%', '%', ''], [(18, 7), (15, 1), (7, 10)], [False, True, True, False], 42, False, [False, False, False, False], 3541, 'West', (9, 10))
Element 30: (1, (9, 10), ['', '%', '%', ''], [(18, 6), (16, 1), (6, 10)], [False, True, True, False], 40, False, [False, False, False, False], 3550, 'West', (8, 10))
Element 31: (1, (8, 10), ['', '%', '%', ''], [(17, 6), (17, 1), (6, 9)], [False, True, True, False], 38, False, [False, False, False, False], 3559, 'West', (7, 10))
Element 32: (1, (7, 10), ['', '%', '%', ''], [(16, 6), (17, 2), (6, 8)], [False, True, True, False], 36, False, [False, False, False, False], 3568, 'West', (6, 10))
Element 33: (1, (6, 10), ['%', '', '%', ''], [(16, 5), (18, 2), (7, 8)], [True, False, True, False], 34, False, [False, False, False, False], 3577, 'South', (6, 9))
Element 34: (1, (6, 9), ['%', '', '', '%'], [(16, 4), (17, 2), (8, 8)], [True, False, False, True], 32, False, [False, False, False, False], 3576, 'South', (6, 8))
Element 35: (1, (6, 8), ['.', '.', '', ''], [(17, 4), (16, 2), (9, 8)], [False, False, False, False], 30, False, [True, True, False, False], 3575, 'South', (6, 7))
Element 36: (1, (6, 7), ['%', '.', '', '%'], [(16, 4), (16, 1), (10, 8)], [True, False, False, True], 28, False, [False, True, False, False], 3584, 'South', (6, 6))
Element 37: (1, (6, 6), ['.', '.', '', '%'], [(15, 4), (16, 2), (11, 8)], [False, False, False, True], 26, False, [True, True, False, False], 3593, 'South', (6, 5))
Element 38: (1, (6, 5), ['%', '.', '', 'F'], [(15, 3), (15, 2), (12, 8)], [True, False, False, False], 24, False, [False, True, False, False], 3602, 'East', (7, 5))
Element 39: #1#
