Element 1: (3, (15, 1), ['%', '%', '.', '.'], [(12, 8), (6, 8), (12, 10)], [True, True, False, False], 98, False, [False, False, True, True], 1019, 'East', (16, 1))
Element 2: (3, (16, 1), ['', '%', '.', '.'], [(13, 8), (7, 8), (11, 10)], [False, True, False, False], 96, False, [False, False, True, True], 2048, 'East', (17, 1))
Element 3: (3, (17, 1), ['', '%', '.', '.'], [(14, 8), (8, 8), (10, 10)], [False, True, False, False], 94, False, [False, False, True, True], 2087, 'East', (18, 1))
Element 4: (3, (18, 1), ['', '%', '', '%'], [(15, 8), (9, 8), (9, 10)], [False, True, False, True], 92, False, [False, False, False, False], 2126, 'North', (18, 2))
Element 5: (3, (18, 2), ['.', '', '.', '%'], [(16, 8), (10, 8), (8, 10)], [False, False, False, True], 90, False, [True, False, True, False], 2155, 'North', (18, 3))
Element 6: (3, (18, 3), ['%', '', '%', '%'], [(16, 7), (11, 8), (7, 10)], [True, False, True, True], 88, False, [False, False, False, False], 2184, 'South', (18, 2))
Element 7: (3, (18, 2), ['.', '', '', '%'], [(16, 6), (12, 8), (6, 10)], [False, False, False, True], 86, False, [True, False, False, False], 2203, 'West', (17, 2))
Element 8: (3, (17, 2), ['.', '', '%', ''], [(17, 6), (13, 8), (6, 9)], [False, False, True, False], 84, False, [True, False, False, False], 2232, 'West', (16, 2))
Element 9: (3, (16, 2), ['.', '', '%', ''], [(18, 6), (13, 9), (6, 8)], [False, False, True, False], 82, False, [True, False, False, False], 2261, 'West', (15, 2))
Element 10: (3, (15, 2), ['%', '', '.', ''], [(18, 7), (13, 10), (6, 7)], [True, False, False, False], 80, False, [False, False, True, False], 2290, 'North', (15, 3))
Element 11: (3, (15, 3), ['%', '', '.', '%'], [(18, 8), (12, 10), (6, 6)], [True, False, False, True], 78, False, [False, False, True, False], 2319, 'North', (15, 4))
Element 12: (3, (15, 4), ['.', '', '%', '.'], [(18, 9), (11, 10), (6, 5)], [False, False, True, False], 76, False, [True, False, False, True], 2348, 'East', (16, 4))
Element 13: (3, (16, 4), ['', '%', '.', '.'], [(18, 10), (10, 10), (7, 5)], [False, True, False, False], 74, False, [False, False, True, True], 3367, 'East', (17, 4))
Element 14: (3, (17, 4), ['', '%', '%', '%'], [(17, 10), (9, 10), (7, 4)], [False, True, True, True], 72, False, [False, False, False, False], 3396, 'West', (16, 4))
Element 15: (3, (16, 4), ['', '%', '.', ''], [(16, 10), (8, 10), (6, 4)], [False, True, False, False], 70, False, [False, False, True, False], 3415, 'North', (16, 5))
Element 16: (3, (16, 5), ['%', '', '', '%'], [(15, 10), (7, 10), (6, 3)], [True, False, False, True], 68, False, [False, False, False, False], 3444, 'North', (16, 6))
Element 17: (3, (16, 6), ['.', '', '', ''], [(15, 9), (6, 10), (6, 2)], [False, False, False, False], 66, False, [True, False, False, False], 3463, 'West', (15, 6))
Element 18: (3, (15, 6), ['.', '%', '%', ''], [(15, 10), (6, 9), (7, 2)], [False, True, True, False], 64, False, [True, False, False, False], 3482, 'West', (14, 6))
Element 19: (3, (14, 6), ['.', '%', '%', ''], [(16, 10), (6, 10), (8, 2)], [False, True, True, False], 62, False, [True, False, False, False], 3501, 'West', (13, 6))
Element 20: (3, (13, 6), ['%', '.', '.', ''], [(17, 10), (7, 10), (9, 2)], [True, False, False, False], 60, False, [False, True, True, False], 3520, 'North', (13, 7))
Element 21: (3, (13, 7), ['%', '', '', '%'], [(18, 10), (8, 10), (10, 2)], [True, False, False, True], 58, False, [False, False, False, False], 3539, 'North', (13, 8))
Element 22: (3, (13, 8), ['', '', '', ''], [(18, 9), (9, 10), (11, 2)], [False, False, False, False], 56, False, [False, False, False, False], 3548, 'East', (14, 8))
Element 23: #1#
